/data/hive/report_tb.db/ad_platform_events_hour_report,3.40019E+15,3092.454928
/data/hive/report_tb.db/uid_video_activity_record,3.4884E+14,317.2678109
/data/hive/report_tb.db/imo_us_audio_call_server_stats_weijing,2.76859E+14,251.8021987
/data/hive/report_tb.db/like_speedmode_media_weijing,2.68072E+14,243.8102372
/data/hive/report_tb.db/av_total_mediate_not_answer_sunweihong,2.55944E+14,232.7797367
/data/hive/report_tb.db/history_imo_av_call_quality_sunweihong,2.17218E+14,197.5583465
/data/hive/report_tb.db/imo_us_audio_call_quality_detail_sunweihong,1.94334E+14,176.7456437
/data/hive/report_tb.db/bigolive_yty_country_language_live_uid,1.64393E+14,149.5144516
/data/hive/report_tb.db/av_total_mediate_completed_sunweihong,1.60191E+14,145.692584
/data/hive/report_tb.db/cd_ludo_tbl_vmoney_changelog_m_no_partition_czl,1.6014E+14,145.6466442
/data/hive/report_tb.db/pyj_likee_boost_daily,1.30843E+14,119.0007624
/data/hive/report_tb.db/monitormanager_macaw_audio_chat_shard_liuliang,1.0631E+14,96.68874267
/data/hive/report_tb.db/imo_us_video_call_quality_detail_sunweihong,9.90184E+13,90.05673521
/data/hive/report_tb.db/antispam_bigolive_webjs_data_hour_report_new_hive,9.86092E+13,89.68452896
/data/hive/report_tb.db/likelive_wj_audience_ab_jishu_s,8.14626E+13,74.08981541
/data/hive/report_tb.db/bigolive_wj_pos_sdk_video_stats_event_all_owner_audience,6.8396E+13,62.20577628
/data/hive/report_tb.db/ad_platform_bigohttp_req_time_cost_day,6.51131E+13,59.21998992
/data/hive/report_tb.db/bigolive_wj_owner_abtest_for_web_audience_hdid,6.34201E+13,57.68025693
/data/hive/report_tb.db/lrr_imo_talking_look_temp,6.19295E+13,56.32453882
/data/hive/report_tb.db/imo_video_call_quality_swh,6.10259E+13,55.50272798
/data/hive/report_tb.db/indigo_player_stat_stucktime_stat_renerbin1,5.88449E+13,53.51915628
/data/hive/report_tb.db/indigo_player_stat_stuck_stat_renerbin1,5.58116E+13,50.76038555
/data/hive/report_tb.db/bigolive_lx_owner_abtest_jishu_tongyong_audience_uid,5.18985E+13,47.20139343
/data/hive/report_tb.db/bigolive_yty_owner_live_5min,4.87151E+13,44.30612205
/data/hive/report_tb.db/bigolive_wj_pos_sdk_video_stats_event_allv1,4.67104E+13,42.48288677
/data/hive/report_tb.db/bigolive_wj_owner_abtest_activities_above,4.39797E+13,39.99931194
/data/hive/report_tb.db/like_video_acc_dispatch_cnt,4.09143E+13,37.21136829
/data/hive/report_tb.db/like_wyj_hdid_play_video_consume_data,4.01984E+13,36.56022068
/data/hive/report_tb.db/bigolive_yty_whole_user_portrayal,3.96318E+13,36.04488765
