algo,rec_like_new_star_base_orc_2,/recommend/hive/algo.db/rec_like_new_star_base_orc_2,chenhuafeng,872415040.00,0.528,chenhuafeng,hdfs
algo,rec_like_new_star_all_country_orc_2,/recommend/hive/algo.db/rec_like_new_star_all_country_orc_2,chenhuafeng,18194583.00,0,chenhuafeng,hdfs
algo,rec_like_new_star_one_country_orc_2,/recommend/hive/algo.db/rec_like_new_star_one_country_orc_2,chenhuafeng,166612653.00,0,chenhuafeng,hdfs
algo,rec_like_new_star_total_orc_2,/recommend/hive/algo.db/rec_like_new_star_total_orc_2,chenhuafeng,311270400.00,0.391,chenhuafeng,hdfs
algo,like_static_share_rate_rank_d,/recommend/hive/algo.db/like_static_share_rate_rank_d,jinzigang,176764209.00,0,jinzigang,hdfs
algo,welog_tbl_video,/recommend/hive/algo.db/welog_tbl_video,jinzigang,1508515010.00,0.005,jinzigang,hdfs
algo,like_static_weeklyhighlights_share_rank,/recommend/hive/algo.db/like_static_weeklyhighlights_share_rank,jinzigang,-536610151.00,0.003,jinzigang,hdfs
algo,rec_like_new_star_yunying_uid_orc,/recommend/hive/algo.db/rec_like_new_star_yunying_uid_orc,chenhuafeng,3726.00,0,chenhuafeng,hdfs
algo,rec_like_new_star_base_orc_2_1,/recommend/hive/algo.db/rec_like_new_star_base_orc_2_1,chenhuafeng,1422382336.00,0.525,chenhuafeng,hdfs
algo,rec_live_user_gift_7d_orc,/recommend/hive/algo.db/rec_live_user_gift_7d_orc,chenhuafeng,-1058075270.00,0.007,chenhuafeng,hdfs
algo,rec_live_user_gift_3d_orc,/recommend/hive/algo.db/rec_live_user_gift_3d_orc,chenhuafeng,496539863.00,0.004,chenhuafeng,hdfs
algo,rec_live_user_follow_7d_orc,/recommend/hive/algo.db/rec_live_user_follow_7d_orc,chenhuafeng,-124336304.00,0.043,chenhuafeng,hdfs
algo,rec_live_user_follow_3d_orc,/recommend/hive/algo.db/rec_live_user_follow_3d_orc,chenhuafeng,933960138.00,0.024,chenhuafeng,hdfs
algo,rec_live_scene_user_enter_d_orc,/recommend/hive/algo.db/rec_live_scene_user_enter_d_orc,chenhuafeng,-1771724544.00,0.151,chenhuafeng,hdfs
algo,rec_live_scene_user_enter_3d_orc,/recommend/hive/algo.db/rec_live_scene_user_enter_3d_orc,chenhuafeng,1096994944.00,0.239,chenhuafeng,hdfs
algo,rec_live_broadcaster_gift_7d_orc,/recommend/hive/algo.db/rec_live_broadcaster_gift_7d_orc,chenhuafeng,-115603553.00,0.008,chenhuafeng,hdfs
algo,rec_live_broadcaster_follow_3d_orc,/recommend/hive/algo.db/rec_live_broadcaster_follow_3d_orc,chenhuafeng,180599008.00,0.043,chenhuafeng,hdfs
algo,rec_live_broadcaster_follow_7d_orc,/recommend/hive/algo.db/rec_live_broadcaster_follow_7d_orc,chenhuafeng,-1230092871.00,0.081,chenhuafeng,hdfs
algo,rec_live_broadcaster_gift_3d_orc,/recommend/hive/algo.db/rec_live_broadcaster_gift_3d_orc,chenhuafeng,219000782.00,0.004,chenhuafeng,hdfs
algo,rec_live_broadcaster_enter_3d_orc,/recommend/hive/algo.db/rec_live_broadcaster_enter_3d_orc,chenhuafeng,207351911.00,0.016,chenhuafeng,hdfs
algo,rec_live_broadcaster_enter_7d_orc,/recommend/hive/algo.db/rec_live_broadcaster_enter_7d_orc,chenhuafeng,1463532252.00,0.025,chenhuafeng,hdfs
algo,rec_live_broadcaster_feature_d_part2_orc,/recommend/hive/algo.db/rec_live_broadcaster_feature_d_part2_orc,chenhuafeng,-1298304448.00,0.44,chenhuafeng,hdfs
algo,rec_bigolive_abtest_domain_uid_abflag_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_uid_abflag_d_orc,chenhuafeng,-1113855360.00,0.136,chenhuafeng,hdfs
algo,rec_bigolive_abtest_domain_retention_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_retention_d_orc,chenhuafeng,157402005.00,0,chenhuafeng,hdfs
algo,rec_live_user_preference_bean_kv_orc,/recommend/hive/algo.db/rec_live_user_preference_bean_kv_orc,chenhuafeng,-1691551558.00,0.026,chenhuafeng,hdfs
algo,rec_bigolive_abtest_domain_retention_7d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_retention_7d_orc,chenhuafeng,159666381.00,0,chenhuafeng,hdfs
algo,rec_live_user_profile_orc,/recommend/hive/algo.db/rec_live_user_profile_orc,chenhuafeng,-2049319936.00,4.26,chenhuafeng,hdfs
algo,rec_bigolive_abtest_uid_abflag_detail_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_uid_abflag_detail_d_orc,chenhuafeng,-1091462912.00,0.183,chenhuafeng,hdfs
algo,like_first_entrance_data,/recommend/hive/algo.db/like_first_entrance_data,guoyishan,318673509.00,0,guoyishan,hdfs
algo,rec_live_user_preference_lianmai_14d_orc,/recommend/hive/algo.db/rec_live_user_preference_lianmai_14d_orc,chenhuafeng,-1996795008.00,0.381,chenhuafeng,hdfs
algo,rec_live_user_preference_lianmai_kv_orc,/recommend/hive/algo.db/rec_live_user_preference_lianmai_kv_orc,chenhuafeng,1693714432.00,0.326,chenhuafeng,hdfs
algo,abflag_daily_report,/recommend/hive/algo.db/abflag_daily_report,guoyishan,4797420.00,0,guoyishan,hdfs
algo,dw_ad_channel_info,/recommend/hive/algo.db/dw_ad_channel_info,guoyishan,171885348.00,0,guoyishan,hdfs
algo,uid_gender_birthday_info,/recommend/hive/algo.db/uid_gender_birthday_info,guoyishan,1436236032.00,4.329,guoyishan,hdfs
algo,rec_like_video_user_region_statis,/recommend/hive/algo.db/rec_like_video_user_region_statis,diaozhaoshuo,309223170.00,0.047,diaozhaoshuo,hdfs
algo,rec_like_video_refer_statis,/recommend/hive/algo.db/rec_like_video_refer_statis,diaozhaoshuo,1864752192.00,0.092,diaozhaoshuo,hdfs
algo,dw_video_action_day,/recommend/hive/algo.db/dw_video_action_day,guoyishan,1870657792.00,0.677,guoyishan,hdfs
algo,like_user_rank_live_country_rate_v2,/recommend/hive/algo.db/like_user_rank_live_country_rate_v2,jinzigang,435.00,0,jinzigang,hdfs
algo,rec_bigolive_abtest_uid_abflag_detail_h_orc,/recommend/hive/algo.db/rec_bigolive_abtest_uid_abflag_detail_h_orc,chenhuafeng,-100579904.00,0.289,chenhuafeng,hdfs
algo,rec_bigolive_abtest_domain_uid_abflag_h_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_uid_abflag_h_orc,chenhuafeng,1555256576.00,0.271,chenhuafeng,hdfs
algo,rec_bigolive_abtest_domain_uv_h_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_uv_h_orc,chenhuafeng,-1405457362.00,0.003,chenhuafeng,hdfs
algo,rec_bigolive_abtest_domain_stay_all_h_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_stay_all_h_orc,chenhuafeng,1281488099.00,0.005,chenhuafeng,hdfs
algo,gys_bigv_user_level_list,/recommend/hive/algo.db/gys_bigv_user_level_list,guoyishan,1356628480.00,4.376,guoyishan,hdfs
algo,country_id_to_country_region,/recommend/hive/algo.db/country_id_to_country_region,jinzigang,7629.00,0,jinzigang,hdfs
algo,alg_wl_cf_prepare_data_pre,/recommend/hive/algo.db/alg_wl_cf_prepare_data_pre,alg_stat,-1007354880.00,25.995,alg_stat,hdfs
algo,alg_wl_cf_prepare_data,/recommend/hive/algo.db/alg_wl_cf_prepare_data,alg_stat,-850761216.00,14.241,alg_stat,hdfs
algo,dm_like_dispatch_video,/recommend/hive/algo.db/dm_like_dispatch_video,guoyishan,65353104.00,0,guoyishan,hdfs
algo,like_video_hot_play_d,/recommend/hive/algo.db/like_video_hot_play_d,zhanghang,-890104832.00,4.167,zhanghang,hdfs
algo,rec_bigolive_uid_room_id_orc,/recommend/hive/algo.db/rec_bigolive_uid_room_id_orc,chenhuafeng,-2010944000.00,5.858,chenhuafeng,hdfs
algo,rec_bigolive_viewer_broadcaster_gift_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_gift_v2_orc,gaobo,-1485993251.00,0.018,gaobo,hdfs
algo,rec_bigolive_broadcaster_gift_v2_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_gift_v2_orc,gaobo,-1075299907.00,0.003,gaobo,hdfs
algo,rec_bigolive_broadcaster_follow_v2_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_follow_v2_orc,gaobo,1987162696.00,0.033,gaobo,hdfs
algo,rec_bigolive_viewer_broadcaster_follow_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_follow_v2_orc,gaobo,1482747136.00,0.329,gaobo,hdfs
algo,rec_bigolive_viewer_broadcaster_micklink_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_micklink_v2_orc,gaobo,-1865322743.00,0.053,gaobo,hdfs
algo,sqoop_country_registe_stat_v2,/recommend/hive/algo.db/sqoop_country_registe_stat_v2,guoyishan,697154616.00,0.001,guoyishan,hdfs
algo,rec_bigolive_viewer_broadcaster_stay_detail_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_stay_detail_v2_orc,chenhuafeng,1173351168.00,34.442,chenhuafeng,hdfs
algo,rec_bigolive_viewer_broadcaster_stay_v2_tmp1_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_stay_v2_tmp1_orc,chenhuafeng,-932917376.00,3.831,chenhuafeng,hdfs
algo,rec_bigolive_viewer_broadcaster_stay_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_stay_v2_orc,chenhuafeng,2074989568.00,3.584,chenhuafeng,hdfs
algo,rec_bigolive_broadcaster_stay_v2_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_stay_v2_orc,chenhuafeng,-969466938.00,0.011,chenhuafeng,hdfs
algo,dm_country_registe0_stat,/recommend/hive/algo.db/dm_country_registe0_stat,guoyishan,66022062.00,0,guoyishan,hdfs
algo,dm_country_registe3_stat,/recommend/hive/algo.db/dm_country_registe3_stat,guoyishan,60228852.00,0,guoyishan,hdfs
algo,dm_country_registe4_stat,/recommend/hive/algo.db/dm_country_registe4_stat,guoyishan,59337186.00,0,guoyishan,hdfs
algo,dm_country_registe2_stat,/recommend/hive/algo.db/dm_country_registe2_stat,guoyishan,61576329.00,0,guoyishan,hdfs
algo,dm_country_registe5_stat,/recommend/hive/algo.db/dm_country_registe5_stat,guoyishan,58744221.00,0,guoyishan,hdfs
algo,dm_country_registe1_stat,/recommend/hive/algo.db/dm_country_registe1_stat,guoyishan,64045620.00,0,guoyishan,hdfs
algo,app_ab_threshold_remain,/recommend/hive/algo.db/app_ab_threshold_remain,guoyishan,5509575.00,0,guoyishan,hdfs
algo,dw_like_all_video_content,/recommend/hive/algo.db/dw_like_all_video_content,pengyijin2,927264000.00,1.466,pengyijin2,hdfs
algo,dw_app_abtest_list,/recommend/hive/algo.db/dw_app_abtest_list,guoyishan,1376164608.00,13.876,guoyishan,hdfs
algo,app_ab_threshold_act,/recommend/hive/algo.db/app_ab_threshold_act,guoyishan,13457934.00,0,guoyishan,hdfs
algo,dw_video_cover_dynamic_orc,/recommend/hive/algo.db/dw_video_cover_dynamic_orc,guoyishan,-203813120.00,17.461,guoyishan,hdfs
algo,rec_bigolive_abtest_domain_uv_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_uv_d_orc,chenhuafeng,185392434.00,0,chenhuafeng,hdfs
algo,rec_bigolive_abtest_domain_bean_all_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_bean_all_d_orc,chenhuafeng,317404347.00,0,chenhuafeng,hdfs
algo,rec_bigolive_abtest_domain_follow_all_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_follow_all_d_orc,chenhuafeng,257630721.00,0,chenhuafeng,hdfs
algo,rec_bigolive_abtest_domain_stay_all_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_stay_all_d_orc,chenhuafeng,335650011.00,0,chenhuafeng,hdfs
algo,bigo_like_video_comment,/recommend/hive/algo.db/bigo_like_video_comment,lijiankou,444777093.00,0,lijiankou,hdfs
algo,india_states_geohash_p7,/recommend/hive/algo.db/india_states_geohash_p7,pengyijin2,941103328.00,0.009,pengyijin2,hdfs
algo,india_state_city_geohash_p7,/recommend/hive/algo.db/india_state_city_geohash_p7,pengyijin2,-1839286723.00,0.014,pengyijin2,hdfs
algo,web_tbl_user_client_info_all,/recommend/hive/algo.db/web_tbl_user_client_info_all,alg_stat,-1140319616.00,1.155,alg_stat,hdfs
algo,bigo_like_video_click_displayed,/recommend/hive/algo.db/bigo_like_video_click_displayed,lijiankou,35993166.00,0,lijiankou,hdfs
algo,india_state_info,/recommend/hive/algo.db/india_state_info,guoyishan,9234.00,0,guoyishan,hdfs
algo,operator_push_tableau,/recommend/hive/algo.db/operator_push_tableau,zhangyuhui,245934621.00,0,zhangyuhui,hdfs
algo,india_state_city_v2,/recommend/hive/algo.db/india_state_city_v2,pengyijin2,284487.00,0,pengyijin2,hdfs
algo,mau_uid,/recommend/hive/algo.db/mau_uid,zhanghang,-536045824.00,5.25,zhanghang,hdfs
algo,rec_bigolive_abtest_domain_report_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_report_d_v2_orc,chenhuafeng,407676072.00,0,chenhuafeng,hdfs
algo,rec_bigolive_abtest_domain_stay_h_v2_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_stay_h_v2_orc,chenhuafeng,497586080.00,0.004,chenhuafeng,hdfs
algo,rec_bigolive_abtest_domain_report_h_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_report_h_orc,chenhuafeng,-1919120764.00,0.014,chenhuafeng,hdfs
algo,dm_push_msgtype208_remain1_abtest_v2,/recommend/hive/algo.db/dm_push_msgtype208_remain1_abtest_v2,zhangyuhui,39396462.00,0,zhangyuhui,hdfs
algo,dm_push_msgtype208_finished_playtimes_abtest_v2,/recommend/hive/algo.db/dm_push_msgtype208_finished_playtimes_abtest_v2,zhangyuhui,-1501932712.00,0.003,zhangyuhui,hdfs
algo,dm_push_msgtype208_dispclick_abtest_v2,/recommend/hive/algo.db/dm_push_msgtype208_dispclick_abtest_v2,zhangyuhui,-886473226.00,0.003,zhangyuhui,hdfs
algo,dm_push_msgtype208_dispclick_finishedvv_abtest_v2,/recommend/hive/algo.db/dm_push_msgtype208_dispclick_finishedvv_abtest_v2,zhangyuhui,261594119.00,0.004,zhangyuhui,hdfs
algo,dm_push_msgtype208_dispclick_finishedvv_hourtime_abtest_v2,/recommend/hive/algo.db/dm_push_msgtype208_dispclick_finishedvv_hourtime_abtest_v2,zhangyuhui,2126784137.00,0.006,zhangyuhui,hdfs
algo,welog_popular_poster_dispatch_count,/recommend/hive/algo.db/welog_popular_poster_dispatch_count,alg_stat,1394807576.00,0.017,alg_stat,hdfs
algo,rec_bigolive_abtest_domain_follow_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_follow_d_v2_orc,chenhuafeng,226013031.00,0,chenhuafeng,hdfs
algo,welog_tbl_video_event,/recommend/hive/algo.db/welog_tbl_video_event,jinzigang,13064058.00,0,jinzigang,hdfs
algo,user_countrycode,/recommend/hive/algo.db/user_countrycode,jinzigang,-1517637888.00,1.475,jinzigang,hdfs
algo,like_all_push_msgtype_contenttype_hourtime,/recommend/hive/algo.db/like_all_push_msgtype_contenttype_hourtime,zhangyuhui,321812949.00,0,zhangyuhui,hdfs
algo,like_all_push_msgtype_group_hourtime,/recommend/hive/algo.db/like_all_push_msgtype_group_hourtime,zhangyuhui,17213901.00,0,zhangyuhui,hdfs
algo,like_all_push_msgtype_hourtime,/recommend/hive/algo.db/like_all_push_msgtype_hourtime,zhangyuhui,77298153.00,0,zhangyuhui,hdfs
algo,rec_live_user_preference_country_v2_orc,/recommend/hive/algo.db/rec_live_user_preference_country_v2_orc,chenhuafeng,1157186112.00,0.501,chenhuafeng,hdfs
algo,rec_live_user_preference_country_kv_v2_orc,/recommend/hive/algo.db/rec_live_user_preference_country_kv_v2_orc,chenhuafeng,-811187860.00,0.05,chenhuafeng,hdfs
algo,dm_hot_strategy_score_day,/recommend/hive/algo.db/dm_hot_strategy_score_day,guoyishan,20415303.00,0,guoyishan,hdfs
algo,rec_bigolive_viewer_broadcaster_micklink_detail_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_micklink_detail_orc,chenhuafeng,-1401018880.00,0.116,chenhuafeng,hdfs
algo,rec_bigolive_seed_sample_tmp_d_orc,/recommend/hive/algo.db/rec_bigolive_seed_sample_tmp_d_orc,chenhuafeng,121441792.00,21.672,chenhuafeng,hdfs
algo,like_push_down_msgtype_hourtime,/recommend/hive/algo.db/like_push_down_msgtype_hourtime,zhangyuhui,76568673.00,0,zhangyuhui,hdfs
algo,like_push_down_msgtype_group_hourtime,/recommend/hive/algo.db/like_push_down_msgtype_group_hourtime,zhangyuhui,17165673.00,0,zhangyuhui,hdfs
algo,rec_bigolive_seed_neg_sample_d_v1_orc,/recommend/hive/algo.db/rec_bigolive_seed_neg_sample_d_v1_orc,chenhuafeng,410830848.00,18.016,chenhuafeng,hdfs
algo,rec_bigolive_seed_feature_d_orc,/recommend/hive/algo.db/rec_bigolive_seed_feature_d_orc,chenhuafeng,-2072590336.00,3.869,chenhuafeng,hdfs
algo,rec_bigolive_seed_feature_4d_orc,/recommend/hive/algo.db/rec_bigolive_seed_feature_4d_orc,chenhuafeng,1101782272.00,13.353,chenhuafeng,hdfs
algo,rec_bigolive_seed_feature_7d_orc,/recommend/hive/algo.db/rec_bigolive_seed_feature_7d_orc,chenhuafeng,-1630647552.00,22.018,chenhuafeng,hdfs
algo,rec_bigolive_seed_feature_0d_orc,/recommend/hive/algo.db/rec_bigolive_seed_feature_0d_orc,chenhuafeng,470483840.00,4.239,chenhuafeng,hdfs
algo,rec_bigolive_seed_feature_2d_orc,/recommend/hive/algo.db/rec_bigolive_seed_feature_2d_orc,chenhuafeng,420240768.00,7.196,chenhuafeng,hdfs
algo,rec_bigolive_seed_pos_sample_d_v1_orc,/recommend/hive/algo.db/rec_bigolive_seed_pos_sample_d_v1_orc,chenhuafeng,322100480.00,1.446,chenhuafeng,hdfs
algo,rec_bigolive_staytime_feature_orc,/recommend/hive/algo.db/rec_bigolive_staytime_feature_orc,chenchengjia,-179137941.00,0.035,chenchengjia,hdfs
algo,rec_bigolive_miclink_feature_orc,/recommend/hive/algo.db/rec_bigolive_miclink_feature_orc,chenchengjia,423410741.00,0.016,chenchengjia,hdfs
algo,rec_bigolive_follow_feature_orc,/recommend/hive/algo.db/rec_bigolive_follow_feature_orc,chenchengjia,1700125222.00,0.056,chenchengjia,hdfs
algo,rec_bigolive_gift_feature_orc,/recommend/hive/algo.db/rec_bigolive_gift_feature_orc,chenchengjia,-287778272.00,0.008,chenchengjia,hdfs
algo,rec_bigolive_seed_neg_sample_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_seed_neg_sample_d_v2_orc,chenhuafeng,-8749824.00,1.344,chenhuafeng,hdfs
algo,push_disp_click_all_dimension,/recommend/hive/algo.db/push_disp_click_all_dimension,zhangyuhui,688147979.00,0.075,zhangyuhui,hdfs
algo,push_click_play_all_dimension,/recommend/hive/algo.db/push_click_play_all_dimension,zhangyuhui,-791302241.00,0.019,zhangyuhui,hdfs
algo,push_disp_click_play_all_dimension,/recommend/hive/algo.db/push_disp_click_play_all_dimension,zhangyuhui,1591131522.00,0.025,zhangyuhui,hdfs
algo,rec_bigolive_seed_recall_v1_orc,/recommend/hive/algo.db/rec_bigolive_seed_recall_v1_orc,chenhuafeng,-83919360.00,10.879,chenhuafeng,hdfs
algo,rec_bigolive_seed_pos_sample_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_seed_pos_sample_d_v2_orc,chenhuafeng,441041472.00,0.364,chenhuafeng,hdfs
algo,rec_bigolive_seed_sample_feature_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_seed_sample_feature_d_v2_orc,chenhuafeng,-1759588992.00,3.034,chenhuafeng,hdfs
algo,rec_bigolive_seed_sample_feature_d_v1_orc,/recommend/hive/algo.db/rec_bigolive_seed_sample_feature_d_v1_orc,chenhuafeng,-209262848.00,23.976,chenhuafeng,hdfs
algo,rec_bigolive_seed_sample_feature_lr_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_seed_sample_feature_lr_d_v2_orc,chenhuafeng,-1531147648.00,4.639,chenhuafeng,hdfs
algo,rec_bigolive_seed_sample_feature_lr_d_v1_orc,/recommend/hive/algo.db/rec_bigolive_seed_sample_feature_lr_d_v1_orc,chenhuafeng,1513918464.00,10.025,chenhuafeng,hdfs
algo,rec_bigolive_seed_score_recall_tmp_orc,/recommend/hive/algo.db/rec_bigolive_seed_score_recall_tmp_orc,chenhuafeng,-805801934.00,0.054,chenhuafeng,hdfs
algo,rec_bigolive_seed_score_recall_kv_orc,/recommend/hive/algo.db/rec_bigolive_seed_score_recall_kv_orc,chenhuafeng,-1735954432.00,9.44,chenhuafeng,hdfs
algo,rec_bigolive_seed_feature_recall_v1_orc,/recommend/hive/algo.db/rec_bigolive_seed_feature_recall_v1_orc,chenhuafeng,582088448.00,20.555,chenhuafeng,hdfs
algo,welog_popular_video_dispatch_count,/recommend/hive/algo.db/welog_popular_video_dispatch_count,alg_stat,1645946259.00,0.001,alg_stat,hdfs
algo,bigolive_click_cnt_h_basic_orc,/recommend/hive/algo.db/bigolive_click_cnt_h_basic_orc,lixinqi,-1212616662.00,0.034,lixinqi,hdfs
algo,rec_like_dispatch_orc,/recommend/hive/algo.db/rec_like_dispatch_orc,tangyun,-1876964864.00,257.163,tangyun,hdfs
algo,operator_push_info_mid,/recommend/hive/algo.db/operator_push_info_mid,wangtianyu,1152.00,0,wangtianyu,hdfs
algo,like_rec_video_stats,/recommend/hive/algo.db/like_rec_video_stats,pengyijin2,1893916160.00,20.177,pengyijin2,hdfs
algo,geohash_dict,/recommend/hive/algo.db/geohash_dict,zhanghang,419616357.00,0,zhanghang,hdfs
algo,dm_level_do_analysis_stat,/recommend/hive/algo.db/dm_level_do_analysis_stat,guoyishan,2123708807.00,0.006,guoyishan,hdfs
algo,operator_push_user_day,/recommend/hive/algo.db/operator_push_user_day,lihongqiang,-918858502.00,0.003,lihongqiang,hdfs
algo,welog_popular_video_dispatch_count_new,/recommend/hive/algo.db/welog_popular_video_dispatch_count_new,alg_stat,197462097.00,0,alg_stat,hdfs
algo,dws_like_rec_event,/recommend/hive/algo.db/dws_like_rec_event,pengyijin2,-283785216.00,64.047,pengyijin2,hdfs
algo,hedy_system_button1,/recommend/hive/algo.db/hedy_system_button1,xuxiaojiao,852506874.00,0.059,xuxiaojiao,hdfs
algo,push_msgtype_country_uidxx_disp_click,/recommend/hive/algo.db/push_msgtype_country_uidxx_disp_click,zhangyuhui,2107550912.00,0.307,zhangyuhui,hdfs
algo,msgtype208_offical_msgid_send_disp_click,/recommend/hive/algo.db/msgtype208_offical_msgid_send_disp_click,zhangyuhui,1986640896.00,0.002,zhangyuhui,hdfs
algo,msgtype14_msgid_send_disp_click,/recommend/hive/algo.db/msgtype14_msgid_send_disp_click,zhangyuhui,-1978659136.00,0.158,zhangyuhui,hdfs
algo,rec_like_push_dau,/recommend/hive/algo.db/rec_like_push_dau,alg_stat,-20953472.00,0.125,alg_stat,hdfs
algo,operator_push_user_v2,/recommend/hive/algo.db/operator_push_user_v2,alg_stat,1042377280.00,0.763,alg_stat,hdfs
algo,rec_like_push_mau,/recommend/hive/algo.db/rec_like_push_mau,alg_stat,-1736037760.00,0.233,alg_stat,hdfs
algo,bigolive_zhuzhongzhi_push_unfollow_v5,/recommend/hive/algo.db/bigolive_zhuzhongzhi_push_unfollow_v5,alg_bigolive,-386725888.00,0.988,alg_bigolive,hdfs
algo,bigolive_zhuzhongzhi_push_unfollow_ssdb_v5,/recommend/hive/algo.db/bigolive_zhuzhongzhi_push_unfollow_ssdb_v5,alg_bigolive,-856514496.00,0.296,alg_bigolive,hdfs
algo,rec_bigolive_viewer_gift_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_gift_v2_orc,chenhuafeng,-1474926100.00,0.003,chenhuafeng,hdfs
algo,rec_bigolive_viewer_follow_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_follow_v2_orc,chenhuafeng,-1800567368.00,0.018,chenhuafeng,hdfs
