indigo_us,avmanager_ack_call_shard_i,day=yyyy-mm-dd,90
indigo_us,avmanager_ack_call_shard_j,day=yyyy-mm-dd,90
indigo_us,avmanager_ack_call_shard_k,day=yyyy-mm-dd,90
indigo_us,avmanager_ack_call_shard_l,day=yyyy-mm-dd,90
indigo_us,avmanager_ack_call_shard_m,day=yyyy-mm-dd,90
indigo_us,avmanager_ack_call_shard_n,day=yyyy-mm-dd,90
indigo_us,avmanager_ack_call_shard_o,day=yyyy-mm-dd,90
indigo_us,avmanager_ack_call_shard_p,day=yyyy-mm-dd,90
indigo_us,avmanager_call_completed_audio_chat_shard_a,day=yyyy-mm-dd,90
indigo_us,avmanager_call_completed_audio_chat_shard_b,day=yyyy-mm-dd,90
indigo_us,avmanager_call_completed_audio_chat_shard_c,day=yyyy-mm-dd,90
indigo_us,avmanager_call_completed_audio_chat_shard_d,day=yyyy-mm-dd,90
indigo_us,avmanager_call_completed_audio_chat_shard_e,day=yyyy-mm-dd,90
indigo_us,avmanager_call_completed_audio_chat_shard_f,day=yyyy-mm-dd,90
indigo_us,avmanager_call_completed_audio_chat_shard_g,day=yyyy-mm-dd,90
indigo_us,avmanager_call_completed_audio_chat_shard_h,day=yyyy-mm-dd,90
indigo_us,avmanager_call_completed_audio_chat_shard_i,day=yyyy-mm-dd,90
indigo_us,avmanager_call_completed_audio_chat_shard_j,day=yyyy-mm-dd,90
indigo_us,avmanager_call_completed_audio_chat_shard_k,day=yyyy-mm-dd,90
indigo_us,avmanager_call_completed_audio_chat_shard_l,day=yyyy-mm-dd,90
indigo_us,avmanager_call_completed_audio_chat_shard_m,day=yyyy-mm-dd,90
indigo_us,avmanager_call_completed_audio_chat_shard_n,day=yyyy-mm-dd,90
indigo_us,avmanager_call_completed_audio_chat_shard_o,day=yyyy-mm-dd,90
indigo_us,avmanager_call_completed_audio_chat_shard_p,day=yyyy-mm-dd,90
indigo_us,avmanager_call_not_answered_audio_chat_shard_a,day=yyyy-mm-dd,90
indigo_us,avmanager_call_not_answered_audio_chat_shard_b,day=yyyy-mm-dd,90
indigo_us,avmanager_call_not_answered_audio_chat_shard_c,day=yyyy-mm-dd,90
indigo_us,avmanager_call_not_answered_audio_chat_shard_d,day=yyyy-mm-dd,90
indigo_us,avmanager_call_not_answered_audio_chat_shard_e,day=yyyy-mm-dd,90
indigo_us,avmanager_call_not_answered_audio_chat_shard_f,day=yyyy-mm-dd,90
