algo,rec_like_new_star_base_orc_2_1,/recommend/hive/algo.db/rec_like_new_star_base_orc_2_1,5.77E+11,0.524731241,chenhuafeng,,chenhuafeng,hdfs,37403,,,,1,1
algo,rec_live_user_gift_7d_orc,/recommend/hive/algo.db/rec_live_user_gift_7d_orc,7531859322,0.006850186,chenhuafeng,,chenhuafeng,hdfs,14809,,,,1,1
algo,rec_live_user_gift_3d_orc,/recommend/hive/algo.db/rec_live_user_gift_3d_orc,4791507159,0.00435785,chenhuafeng,,chenhuafeng,hdfs,10639,,,,1,1
algo,rec_live_user_follow_7d_orc,/recommend/hive/algo.db/rec_live_user_follow_7d_orc,47120303952,0.042855667,chenhuafeng,,chenhuafeng,hdfs,22830,,,,1,1
algo,rec_live_user_follow_3d_orc,/recommend/hive/algo.db/rec_live_user_follow_3d_orc,26703763914,0.024286932,chenhuafeng,,chenhuafeng,hdfs,12270,,,,1,1
algo,rec_live_scene_user_enter_d_orc,/recommend/hive/algo.db/rec_live_scene_user_enter_d_orc,1.66E+11,0.150732725,chenhuafeng,,chenhuafeng,hdfs,66790,,,,1,1
algo,rec_live_scene_user_enter_3d_orc,/recommend/hive/algo.db/rec_live_scene_user_enter_3d_orc,2.63E+11,0.239279364,chenhuafeng,,chenhuafeng,hdfs,14790,,,,1,1
algo,rec_live_broadcaster_gift_7d_orc,/recommend/hive/algo.db/rec_live_broadcaster_gift_7d_orc,8474331039,0.007707359,chenhuafeng,,chenhuafeng,hdfs,17389,,,,1,1
algo,rec_live_broadcaster_follow_3d_orc,/recommend/hive/algo.db/rec_live_broadcaster_follow_3d_orc,47425239264,0.043133004,chenhuafeng,,chenhuafeng,hdfs,14790,,,,1,1
algo,rec_live_broadcaster_follow_7d_orc,/recommend/hive/algo.db/rec_live_broadcaster_follow_7d_orc,88964220345,0.080912487,chenhuafeng,,chenhuafeng,hdfs,30440,,,,1,1
algo,rec_live_broadcaster_gift_3d_orc,/recommend/hive/algo.db/rec_live_broadcaster_gift_3d_orc,4513968078,0.00410543,chenhuafeng,,chenhuafeng,hdfs,10640,,,,1,1
algo,rec_live_broadcaster_enter_3d_orc,/recommend/hive/algo.db/rec_live_broadcaster_enter_3d_orc,17387221095,0.015813585,chenhuafeng,,chenhuafeng,hdfs,19830,,,,1,1
algo,rec_live_broadcaster_enter_7d_orc,/recommend/hive/algo.db/rec_live_broadcaster_enter_7d_orc,27233336028,0.024768575,chenhuafeng,,chenhuafeng,hdfs,36590,,,,1,1
algo,rec_live_broadcaster_feature_d_part2_orc,/recommend/hive/algo.db/rec_live_broadcaster_feature_d_part2_orc,4.84E+11,0.440225281,chenhuafeng,,chenhuafeng,hdfs,33845,,,,1,1
algo,rec_bigolive_abtest_domain_uid_abflag_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_uid_abflag_d_orc,1.49E+11,0.135706049,chenhuafeng,,chenhuafeng,hdfs,41083,,,,1,1
algo,rec_bigolive_abtest_domain_retention_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_retention_d_orc,157402005,0.000143156,chenhuafeng,,chenhuafeng,hdfs,13934,,,,1,1
algo,rec_live_user_preference_bean_kv_orc,/recommend/hive/algo.db/rec_live_user_preference_bean_kv_orc,28373219514,0.025805293,chenhuafeng,,chenhuafeng,hdfs,15340,,,,1,1
algo,rec_bigolive_abtest_domain_retention_7d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_retention_7d_orc,159666381,0.000145216,chenhuafeng,,chenhuafeng,hdfs,15268,,,,1,1
algo,rec_live_user_profile_orc,/recommend/hive/algo.db/rec_live_user_profile_orc,4.68E+12,4.259851718,chenhuafeng,,chenhuafeng,hdfs,147750,,,,1,1
algo,rec_bigolive_abtest_uid_abflag_detail_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_uid_abflag_detail_d_orc,2.01E+11,0.182600847,chenhuafeng,,chenhuafeng,hdfs,140588,,,,1,1
algo,like_first_entrance_data,/recommend/hive/algo.db/like_first_entrance_data,318673509,0.000289832,guoyishan,,guoyishan,hdfs,11856,,,,1,1
algo,rec_live_user_preference_lianmai_14d_orc,/recommend/hive/algo.db/rec_live_user_preference_lianmai_14d_orc,4.19E+11,0.38099625,chenhuafeng,,chenhuafeng,hdfs,27890,,,,1,1
algo,rec_live_user_preference_lianmai_kv_orc,/recommend/hive/algo.db/rec_live_user_preference_lianmai_kv_orc,3.58E+11,0.325759093,chenhuafeng,,chenhuafeng,hdfs,27890,,,,1,1
algo,rec_like_video_user_region_statis,/recommend/hive/algo.db/rec_like_video_user_region_statis,51848830722,0.047156237,diaozhaoshuo,,diaozhaoshuo,hdfs,59,,,,
algo,rec_like_video_refer_statis,/recommend/hive/algo.db/rec_like_video_refer_statis,1.01E+11,0.091539712,diaozhaoshuo,,diaozhaoshuo,hdfs,118,,,,
algo,like_user_rank_live_country_rate_v2,/recommend/hive/algo.db/like_user_rank_live_country_rate_v2,435,3.96E-10,jinzigang,,jinzigang,hdfs,1,,,,
algo,rec_bigolive_abtest_uid_abflag_detail_h_orc,/recommend/hive/algo.db/rec_bigolive_abtest_uid_abflag_detail_h_orc,3.18E+11,0.288971137,chenhuafeng,,chenhuafeng,hdfs,11411,,,,1,1
algo,rec_bigolive_abtest_domain_uid_abflag_h_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_uid_abflag_h_orc,2.98E+11,0.270945935,chenhuafeng,,chenhuafeng,hdfs,218200,,,,1,1
algo,rec_bigolive_abtest_domain_uv_h_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_uv_h_orc,2889509934,0.002627994,chenhuafeng,,chenhuafeng,hdfs,11335,,,,1,1
algo,rec_bigolive_abtest_domain_stay_all_h_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_stay_all_h_orc,5576455395,0.005071757,chenhuafeng,,chenhuafeng,hdfs,422333,,,,1,1
algo,dm_like_dispatch_video,/recommend/hive/algo.db/dm_like_dispatch_video,65353104,5.94E-05,guoyishan,,guoyishan,hdfs,1708,,,,1,1
algo,like_video_hot_play_d,/recommend/hive/algo.db/like_video_hot_play_d,4.58E+12,4.167158747,zhanghang,,zhanghang,hdfs,27280,,,,1,1
algo,rec_bigolive_uid_room_id_orc,/recommend/hive/algo.db/rec_bigolive_uid_room_id_orc,6.44E+12,5.857545165,chenhuafeng,,chenhuafeng,hdfs,54452,,,,1,1
algo,rec_bigolive_viewer_broadcaster_gift_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_gift_v2_orc,19988843229,0.018179747,gaobo,,gaobo,hdfs,50190,,,,1,1
algo,rec_bigolive_broadcaster_gift_v2_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_gift_v2_orc,3219667389,0.00292827,gaobo,,gaobo,hdfs,7607,,,,1,1
algo,rec_bigolive_broadcaster_follow_v2_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_follow_v2_orc,36346901064,0.033057314,gaobo,,gaobo,hdfs,15107,,,,1,1
algo,rec_bigolive_viewer_broadcaster_follow_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_follow_v2_orc,3.62E+11,0.329473114,gaobo,,gaobo,hdfs,50591,,,,1,1
algo,rec_bigolive_viewer_broadcaster_micklink_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_micklink_v2_orc,58264219401,0.052990999,gaobo,,gaobo,hdfs,46489,,,,1,1
algo,rec_bigolive_viewer_broadcaster_stay_detail_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_stay_detail_v2_orc,3.79E+13,34.44247557,chenhuafeng,,chenhuafeng,hdfs,155753,,,,1,1
algo,rec_bigolive_viewer_broadcaster_stay_v2_tmp1_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_stay_v2_tmp1_orc,4.21E+12,3.831183063,chenhuafeng,,chenhuafeng,hdfs,77871,,,,1,1
algo,rec_bigolive_viewer_broadcaster_stay_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_stay_v2_orc,3.94E+12,3.583922428,chenhuafeng,,chenhuafeng,hdfs,77608,,,,1,1
algo,rec_bigolive_broadcaster_stay_v2_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_stay_v2_orc,11915434950,0.010837025,chenhuafeng,,chenhuafeng,hdfs,40790,,,,1,1
algo,dw_like_all_video_content,/recommend/hive/algo.db/dw_like_all_video_content,1.61E+12,1.465689238,pengyijin2,,pengyijin2,hdfs,3484,,,,
algo,rec_bigolive_abtest_domain_uv_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_uv_d_orc,185392434,0.000168613,chenhuafeng,,chenhuafeng,hdfs,17641,,,,1,1
algo,rec_bigolive_abtest_domain_bean_all_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_bean_all_d_orc,317404347,0.000288678,chenhuafeng,,chenhuafeng,hdfs,12877,,,,1,1
algo,rec_bigolive_abtest_domain_follow_all_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_follow_all_d_orc,257630721,0.000234314,chenhuafeng,,chenhuafeng,hdfs,15681,,,,1,1
algo,rec_bigolive_abtest_domain_stay_all_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_stay_all_d_orc,335650011,0.000305272,chenhuafeng,,chenhuafeng,hdfs,12876,,,,1,1
algo,bigo_like_video_comment,/recommend/hive/algo.db/bigo_like_video_comment,444777093,0.000404522,lijiankou,,lijiankou,hdfs,1612,,,,
algo,bigo_like_video_click_displayed,/recommend/hive/algo.db/bigo_like_video_click_displayed,35993166,3.27E-05,lijiankou,,lijiankou,hdfs,2029,,,,
algo,rec_bigolive_abtest_domain_report_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_report_d_v2_orc,407676072,0.000370779,chenhuafeng,,chenhuafeng,hdfs,3701,,,,1,1
algo,rec_bigolive_abtest_domain_stay_h_v2_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_stay_h_v2_orc,4792553376,0.004358802,chenhuafeng,,chenhuafeng,hdfs,292959,,,,1,1
algo,rec_bigolive_abtest_domain_report_h_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_report_h_orc,15260748420,0.01387957,chenhuafeng,,chenhuafeng,hdfs,423108,,,,1,1
algo,welog_popular_poster_dispatch_count,/recommend/hive/algo.db/welog_popular_poster_dispatch_count,18574676760,0.01689357,alg_stat,,alg_stat,hdfs,3022,,,,1,1
algo,rec_bigolive_abtest_domain_follow_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_follow_d_v2_orc,226013031,0.000205558,chenhuafeng,,chenhuafeng,hdfs,18399,,,,1,1
algo,welog_tbl_video_event,/recommend/hive/algo.db/welog_tbl_video_event,13064058,1.19E-05,jinzigang,,jinzigang,hdfs,1,,,,
algo,like_all_push_msgtype_contenttype_hourtime,/recommend/hive/algo.db/like_all_push_msgtype_contenttype_hourtime,321812949,0.000292687,zhangyuhui,,zhangyuhui,hdfs,68121,,,,1,1
algo,like_all_push_msgtype_group_hourtime,/recommend/hive/algo.db/like_all_push_msgtype_group_hourtime,17213901,1.57E-05,zhangyuhui,,zhangyuhui,hdfs,72688,,,,1,1
algo,like_all_push_msgtype_hourtime,/recommend/hive/algo.db/like_all_push_msgtype_hourtime,77298153,7.03E-05,zhangyuhui,,zhangyuhui,hdfs,64395,,,,1,1
algo,rec_live_user_preference_country_v2_orc,/recommend/hive/algo.db/rec_live_user_preference_country_v2_orc,5.51E+11,0.501052346,chenhuafeng,,chenhuafeng,hdfs,25364,,,,1,1
algo,rec_live_user_preference_country_kv_v2_orc,/recommend/hive/algo.db/rec_live_user_preference_country_kv_v2_orc,55023386988,0.050043479,chenhuafeng,,chenhuafeng,hdfs,25138,,,,1,1
algo,rec_bigolive_viewer_broadcaster_micklink_detail_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_micklink_detail_orc,1.27E+11,0.115913297,chenhuafeng,,chenhuafeng,hdfs,24190,,,,1,1
algo,rec_bigolive_seed_sample_tmp_d_orc,/recommend/hive/algo.db/rec_bigolive_seed_sample_tmp_d_orc,2.38E+13,21.67202873,chenhuafeng,,chenhuafeng,hdfs,76373,,,,1,1
algo,like_push_down_msgtype_hourtime,/recommend/hive/algo.db/like_push_down_msgtype_hourtime,76568673,6.96E-05,zhangyuhui,,zhangyuhui,hdfs,56841,,,,1,1
algo,like_push_down_msgtype_group_hourtime,/recommend/hive/algo.db/like_push_down_msgtype_group_hourtime,17165673,1.56E-05,zhangyuhui,,zhangyuhui,hdfs,63198,,,,1,1
algo,rec_bigolive_seed_neg_sample_d_v1_orc,/recommend/hive/algo.db/rec_bigolive_seed_neg_sample_d_v1_orc,1.98E+13,18.01599214,chenhuafeng,,chenhuafeng,hdfs,47668,,,,1,1
algo,rec_bigolive_seed_feature_d_orc,/recommend/hive/algo.db/rec_bigolive_seed_feature_d_orc,4.25E+12,3.869209189,chenhuafeng,,chenhuafeng,hdfs,25589,,,,1,1
algo,rec_bigolive_seed_feature_4d_orc,/recommend/hive/algo.db/rec_bigolive_seed_feature_4d_orc,1.47E+13,13.35258447,chenhuafeng,,chenhuafeng,hdfs,44394,,,,1,1
algo,rec_bigolive_seed_feature_7d_orc,/recommend/hive/algo.db/rec_bigolive_seed_feature_7d_orc,2.42E+13,22.01806127,chenhuafeng,,chenhuafeng,hdfs,74085,,,,1,1
algo,rec_bigolive_seed_feature_0d_orc,/recommend/hive/algo.db/rec_bigolive_seed_feature_0d_orc,4.66E+12,4.238713529,chenhuafeng,,chenhuafeng,hdfs,25988,,,,1,1
algo,rec_bigolive_seed_feature_2d_orc,/recommend/hive/algo.db/rec_bigolive_seed_feature_2d_orc,7.91E+12,7.195694574,chenhuafeng,,chenhuafeng,hdfs,28373,,,,1,1
algo,rec_bigolive_seed_pos_sample_d_v1_orc,/recommend/hive/algo.db/rec_bigolive_seed_pos_sample_d_v1_orc,1.59E+12,1.445603734,chenhuafeng,,chenhuafeng,hdfs,12492,,,,1,1
algo,rec_bigolive_staytime_feature_orc,/recommend/hive/algo.db/rec_bigolive_staytime_feature_orc,38475567723,0.034993325,chenchengjia,,chenchengjia,hdfs,45,day=yyyy-mm-dd,45,已配置,1,1
algo,rec_bigolive_miclink_feature_orc,/recommend/hive/algo.db/rec_bigolive_miclink_feature_orc,17603279925,0.01601009,chenchengjia,,chenchengjia,hdfs,45,day=yyyy-mm-dd,45,已配置,1,1
algo,rec_bigolive_follow_feature_orc,/recommend/hive/algo.db/rec_bigolive_follow_feature_orc,61829667366,0.056233755,chenchengjia,,chenchengjia,hdfs,45,day=yyyy-mm-dd,45,已配置,1,1
algo,rec_bigolive_gift_feature_orc,/recommend/hive/algo.db/rec_bigolive_gift_feature_orc,8302156320,0.007550767,chenchengjia,,chenchengjia,hdfs,45,day=yyyy-mm-dd,45,已配置,1,1
algo,rec_bigolive_seed_neg_sample_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_seed_neg_sample_d_v2_orc,1.48E+12,1.343744015,chenhuafeng,,chenhuafeng,hdfs,12110,,,,1,1
algo,rec_bigolive_seed_recall_v1_orc,/recommend/hive/algo.db/rec_bigolive_seed_recall_v1_orc,1.20E+13,10.87882132,chenhuafeng,,chenhuafeng,hdfs,30970,,,,1,1
algo,rec_bigolive_seed_pos_sample_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_seed_pos_sample_d_v2_orc,4.00E+11,0.363682306,chenhuafeng,,chenhuafeng,hdfs,11287,,,,1,1
algo,rec_bigolive_seed_sample_feature_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_seed_sample_feature_d_v2_orc,3.34E+12,3.03355521,chenhuafeng,,chenhuafeng,hdfs,13520,,,,1,1
algo,rec_bigolive_seed_sample_feature_d_v1_orc,/recommend/hive/algo.db/rec_bigolive_seed_sample_feature_d_v1_orc,2.64E+13,23.97635953,chenhuafeng,,chenhuafeng,hdfs,51959,,,,1,1
algo,rec_bigolive_seed_sample_feature_lr_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_seed_sample_feature_lr_d_v2_orc,5.10E+12,4.639233638,chenhuafeng,,chenhuafeng,hdfs,13069,,,,1,1
algo,rec_bigolive_seed_sample_feature_lr_d_v1_orc,/recommend/hive/algo.db/rec_bigolive_seed_sample_feature_lr_d_v1_orc,1.10E+13,10.02485677,chenhuafeng,,chenhuafeng,hdfs,24356,,,,1,1
algo,rec_bigolive_seed_score_recall_tmp_orc,/recommend/hive/algo.db/rec_bigolive_seed_score_recall_tmp_orc,59323740210,0.053954627,chenhuafeng,,chenhuafeng,hdfs,103,,,,
algo,rec_bigolive_seed_score_recall_kv_orc,/recommend/hive/algo.db/rec_bigolive_seed_score_recall_kv_orc,1.04E+13,9.439827319,chenhuafeng,,chenhuafeng,hdfs,47043,,,,1,1
algo,rec_bigolive_seed_feature_recall_v1_orc,/recommend/hive/algo.db/rec_bigolive_seed_feature_recall_v1_orc,2.26E+13,20.55522531,chenhuafeng,,chenhuafeng,hdfs,36718,,,,1,1
algo,welog_popular_video_dispatch_count,/recommend/hive/algo.db/welog_popular_video_dispatch_count,1645946259,0.001496979,alg_stat,,alg_stat,hdfs,413,,,,1,1
algo,bigolive_click_cnt_h_basic_orc,/recommend/hive/algo.db/bigolive_click_cnt_h_basic_orc,37442089002,0.034053382,lixinqi,,lixinqi,hdfs,13579,,,,1,1
algo,rec_like_dispatch_orc,/recommend/hive/algo.db/rec_like_dispatch_orc,2.83E+14,257.1625955,tangyun,,tangyun,hdfs,178392,day=yyyy-mm-dd,90,已配置,1,1
algo,like_rec_video_stats,/recommend/hive/algo.db/like_rec_video_stats,2.22E+13,20.17748642,pengyijin2,,pengyijin2,hdfs,17205,day=yyyy-mm-dd,92,已配置,1,1
algo,welog_popular_video_dispatch_count_new,/recommend/hive/algo.db/welog_popular_video_dispatch_count_new,197462097,0.000179591,alg_stat,,alg_stat,hdfs,401,,,,1,1
algo,dws_like_rec_event,/recommend/hive/algo.db/dws_like_rec_event,7.04E+13,64.04658562,pengyijin2,,pengyijin2,hdfs,46777,day=yyyy-mm-dd,30,已配置,1,1
algo,rec_like_push_dau,/recommend/hive/algo.db/rec_like_push_dau,1.37E+11,0.124980782,alg_stat,,alg_stat,hdfs,892,,,,1,1
algo,rec_like_push_mau,/recommend/hive/algo.db/rec_like_push_mau,2.56E+11,0.232795912,alg_stat,,alg_stat,hdfs,886,,,,1,1
algo,bigolive_zhuzhongzhi_push_unfollow_v5,/recommend/hive/algo.db/bigolive_zhuzhongzhi_push_unfollow_v5,1.09E+12,0.987932301,alg_bigolive,,alg_bigolive,hdfs,209007,,,,
algo,bigolive_zhuzhongzhi_push_unfollow_ssdb_v5,/recommend/hive/algo.db/bigolive_zhuzhongzhi_push_unfollow_ssdb_v5,3.26E+11,0.296096207,alg_bigolive,,alg_bigolive,hdfs,208802,,,,
algo,rec_bigolive_viewer_gift_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_gift_v2_orc,2820041196,0.002564813,chenhuafeng,,chenhuafeng,hdfs,1420,,,,1,1
algo,rec_bigolive_viewer_follow_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_follow_v2_orc,19674269112,0.017893644,chenhuafeng,,chenhuafeng,hdfs,8990,,,,1,1
algo,rec_bigolive_broadcaster_micklink_v2_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_micklink_v2_orc,3572567013,0.003249231,chenhuafeng,,chenhuafeng,hdfs,8890,,,,1,1
algo,rec_live_broadcaster_mai_3d_orc,/recommend/hive/algo.db/rec_live_broadcaster_mai_3d_orc,4390874586,0.003993477,chenhuafeng,,chenhuafeng,hdfs,4420,,,,1,1
algo,rec_live_broadcaster_mai_7d_orc,/recommend/hive/algo.db/rec_live_broadcaster_mai_7d_orc,6488430309,0.005901193,chenhuafeng,,chenhuafeng,hdfs,8289,,,,1,1
algo,rec_bigolive_viewer_micklink_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_micklink_v2_orc,8834819886,0.008035222,chenhuafeng,,chenhuafeng,hdfs,8890,,,,1,1
algo,rec_live_viewer_mai_7d_orc,/recommend/hive/algo.db/rec_live_viewer_mai_7d_orc,17815327368,0.016202946,chenhuafeng,,chenhuafeng,hdfs,8290,,,,1,1
algo,rec_live_viewer_mai_3d_orc,/recommend/hive/algo.db/rec_live_viewer_mai_3d_orc,10897647408,0.009911353,chenhuafeng,,chenhuafeng,hdfs,4440,,,,1,1
algo,push_workflow_like_all_push,/recommend/hive/algo.db/push_workflow_like_all_push,2.40E+11,0.217873528,zhangyuhui,,zhangyuhui,hdfs,87773,,,,1,1
algo,rec_bigolive_viewer_stay_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_stay_v2_orc,72733763319,0.066150972,chenhuafeng,,chenhuafeng,hdfs,8890,,,,1,1
algo,rec_live_broadcaster_feature_d_part1_orc,/recommend/hive/algo.db/rec_live_broadcaster_feature_d_part1_orc,2.43E+11,0.221261325,chenhuafeng,,chenhuafeng,hdfs,25856,,,,1,1
algo,bigolive_zhuzz_push_behavior_tbl,/recommend/hive/algo.db/bigolive_zhuzz_push_behavior_tbl,4.84E+12,4.40127949,zhuzhongzhi,,zhuzhongzhi,hdfs,12401,day=yyyy-mm-dd,31,已配置,1,1
algo,like_all_push_senduv_pv_all_dimension,/recommend/hive/algo.db/like_all_push_senduv_pv_all_dimension,543464451,0.000494278,zhangyuhui,,zhangyuhui,hdfs,909,,,,1,1
algo,rec_live_user_feature_d_part1_orc,/recommend/hive/algo.db/rec_live_user_feature_d_part1_orc,6.31E+11,0.573993423,chenhuafeng,,chenhuafeng,hdfs,23902,,,,1,1
algo,rec_bigolive_sample_d_v2_tmp1_orc,/recommend/hive/algo.db/rec_bigolive_sample_d_v2_tmp1_orc,,,chenhuafeng,,chenhuafeng,hdfs,,day=yyyy-mm-dd,7,已配置,1,1
algo,rec_bigolive_sample_d_v2_tmp2_orc,/recommend/hive/algo.db/rec_bigolive_sample_d_v2_tmp2_orc,,,chenhuafeng,,chenhuafeng,hdfs,,day=yyyy-mm-dd,7,已配置,1,1
algo,rec_bigolive_sample_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_sample_d_v2_orc,,,chenhuafeng,,chenhuafeng,hdfs,,day=yyyy-mm-dd,7,已配置,1,1
algo,rec_bigolive_viewer_broadcaster_gift_3d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_gift_3d_v2_orc,32919786363,0.029940371,chenhuafeng,,chenhuafeng,hdfs,1330,,,,1,1
algo,rec_bigolive_viewer_broadcaster_gift_7d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_gift_7d_v2_orc,71037042009,0.064607813,chenhuafeng,,chenhuafeng,hdfs,2070,,,,1,1
algo,rec_bigolive_viewer_broadcaster_stay_3d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_stay_3d_v2_orc,8.71E+12,7.917924482,chenhuafeng,,chenhuafeng,hdfs,22361,,,,1,1
algo,rec_bigolive_viewer_broadcaster_stay_7d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_stay_7d_v2_orc,1.85E+13,16.84423236,chenhuafeng,,chenhuafeng,hdfs,44550,,,,1,1
algo,bigo_live_push_hour,/recommend/hive/algo.db/bigo_live_push_hour,39448083519,0.035877823,yexuemei1,,yexuemei1,hdfs,505,,,,1,1
algo,rec_bigolive_viewer_broadcaster_mai_7d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_mai_7d_v2_orc,1.86E+11,0.169539606,chenhuafeng,,chenhuafeng,hdfs,7990,,,,1,1
algo,rec_bigolive_viewer_broadcaster_mai_3d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_mai_3d_v2_orc,90335726931,0.082159865,chenhuafeng,,chenhuafeng,hdfs,4290,,,,1,1
algo,new_device_hdid_like_all_push_daily,/recommend/hive/algo.db/new_device_hdid_like_all_push_daily,12400941384,0.01127859,zhangyuhui,,zhangyuhui,hdfs,4694,,,,1,1
algo,rec_bigolive_sample_feature_d_v2_tmp1_orc,/recommend/hive/algo.db/rec_bigolive_sample_feature_d_v2_tmp1_orc,,,chenhuafeng,,chenhuafeng,hdfs,,day=yyyy-mm-dd,7,已配置,1,1
algo,rec_live_user_enter_3d_orc,/recommend/hive/algo.db/rec_live_user_enter_3d_orc,1.20E+11,0.108960111,chenhuafeng,,chenhuafeng,hdfs,7790,,,,1,1
