/recommend/hive/algo.db/like_hdid_exp_video_list_v0210,8.18214E+14,744.161485
/recommend/hive/algo.db/rec_live_popular_feature_log_orc_v3,3.92433E+14,356.916179
/recommend/hive/algo.db/likee_live_recall_lr_pos_data,3.75694E+14,341.6913393
/recommend/hive/algo.db/action_score_like_follow_push_score_v2,3.59254E+14,326.7393874
/recommend/hive/algo.db/rec_like_dispatch_orc,2.82753E+14,257.1625955
/recommend/hive/algo.db/like_live_parsed_feature_log_v3_orc,2.81284E+14,255.8262327
/recommend/hive/algo.db/rec_live_popular_feature_log_orc,2.79995E+14,254.653807
/recommend/hive/algo.db/rec_like_event_orc,2.72116E+14,247.4878607
/recommend/hive/algo.db/indigo_group_rec_user_group_filtered_by_day,1.93795E+14,176.2552965
/recommend/hive/algo.db/recommend_operation_push_detail,1.54366E+14,140.3946939
/recommend/hive/algo.db/tieba_two_tower_sim_score_v2,1.47363E+14,134.0260522
/recommend/hive/algo.db/rec_like_middle_user_video_poster_v2,1.38248E+14,125.7354858
/recommend/hive/algo.db/bigolive_tieba_follow_predict_sample_feature_origin_i_d,1.29069E+14,117.388016
/recommend/hive/algo.db/like_hdid_play_video_list_v0206,1.28894E+14,117.2286123
/recommend/hive/algo.db/rec_live_popular_exposure_v3_feature_log_d_orc_v3,1.04865E+14,95.37449869
/recommend/hive/algo.db/rec_like_user_prefer_middle_tmp_v2,1.02648E+14,93.35791033
/recommend/hive/algo.db/dw_video_cover_dynamic_orc_wjd,9.91587E+13,90.18428792
/recommend/hive/algo.db/indigo_rec_show_event_orc,9.78697E+13,89.01192944
/recommend/hive/algo.db/rec_indigo_video_tmp_3month_orc,9.39609E+13,85.45692225
/recommend/hive/algo.db/rec_live_popular_exposure_v3_feature_log_orc_v3,8.16579E+13,74.26746368
/recommend/hive/algo.db/like_follow_push_online,7.94913E+13,72.29693357
/recommend/hive/algo.db/action_score_like_follow_push_online_cty,7.88859E+13,71.74630824
/recommend/hive/algo.db/rec_live_popular_exposure_v2_feature_log_orc_v3,7.88662E+13,71.72840479
/recommend/hive/algo.db/bigolive_tieba_ugrecall_predict_bar_output_i_d,7.60668E+13,69.18237933
/recommend/hive/algo.db/like_all_push_msgtype_seqid_senduv,7.47975E+13,68.02794395
/recommend/hive/algo.db/like_follow_push_online_cty,7.41451E+13,67.43461142
/recommend/hive/algo.db/dws_like_rec_event,7.042E+13,64.04658562
/recommend/hive/algo.db/rec_live_popular_exposure_v1_feature_log_orc_v3,6.99147E+13,63.58703689
/recommend/hive/algo.db/rec_bigolive_intimacy_feature_orc,6.7155E+13,61.07708923
/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_label_v4_orc,6.44327E+13,58.6012044
/recommend/hive/algo.db/msgtype14_newspush_operatepush_msgid_disp_click_play,6.27305E+13,57.05301349
/recommend/hive/algo.db/like_hdid_jp,6.21473E+13,56.52266973
/recommend/hive/algo.db/bigolive_tieba_follow_predict_sample_feature_output_i_d,6.20769E+13,56.45861839
/recommend/hive/algo.db/like_wyj_user_age_content_monitor_detail,5.90587E+13,53.71358429
