/data/hive/indigo_mediate_tb.db/wf_wangyakun_av_total_start_call_netstate_day_mediate_completed_video,23768
/data/hive/indigo_mediate_tb.db/indigo_limingjun_bl_im_open_event_day,23002
/data/hive/indigo_mediate_tb.db/indigo_wyf_imo_uid_last_login_day,19821
/data/hive/indigo_mediate_tb.db/indigo_limingjun_bl_im_send_event_day,19144
/data/hive/indigo_mediate_tb.db/indigo_wyf_feed_dau_day_hour,18975
/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_story_view_detail_day,18950
/data/hive/indigo_mediate_tb.db/imo_daily_user_churn_type_info_v2,18482
/data/hive/indigo_mediate_tb.db/indigo_jiangjing_imo_dau_predict_feature,16610
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_user_base_info,15769
/data/hive/indigo_mediate_tb.db/indigo_wyf_contect_type_day,15505
/data/hive/indigo_mediate_tb.db/indigo_jiangjing_worldfeed_uid_all_vv_info,15459
/data/hive/indigo_mediate_tb.db/indigo_wyf_uid_last_login_day,15012
/data/hive/indigo_mediate_tb.db/indigo_jiangjing_imo_retention_rate,14985
/data/hive/indigo_mediate_tb.db/indigo_feed_uid_vv_strategy_day,14437
/data/hive/indigo_mediate_tb.db/indigo_heshuting_uid_login_last90day_day,13607
/data/hive/indigo_mediate_tb.db/indigo_jiangjing_imo_user_basic_info,13534
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_imo_consume_detail,12270
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_version_day,12181
/data/hive/indigo_mediate_tb.db/indigo_world_vv_strategy_hour,12104
/data/hive/indigo_mediate_tb.db/abflag_for_client_abtest,12030
/data/hive/indigo_mediate_tb.db/indigo_wyf_imo_uid_first_login_rank_day,11664
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_imo_consume_user_daily,11327
/data/hive/indigo_mediate_tb.db/indigo_wyf_ad_userid_detail_hour,10667
/data/hive/indigo_mediate_tb.db/indigo_heshuting_uid_phone_cc_day,10354
/data/hive/indigo_mediate_tb.db/indigo_feed_vv_strategy_hour,10318
/data/hive/indigo_mediate_tb.db/dm_user_do_stat_v3,10292
/data/hive/indigo_mediate_tb.db/indigo_yunying_stable_0_60_latest_version_day,10177
/data/hive/indigo_mediate_tb.db/imo_feed_abtest_client_info,9907
/data/hive/indigo_mediate_tb.db/indigo_lmj_ad_chatlist_firstscreen_tmpad00,9867
/data/hive/indigo_mediate_tb.db/indigo_bles_send_gift_log_m_mediate,9740
/data/hive/indigo_mediate_tb.db/indigo_bles_vmoney_changelog_mediate,9722
/data/hive/indigo_mediate_tb.db/indigo_relation_1v1_day,9687
/data/hive/indigo_mediate_tb.db/indigo_mawenying_signature_by_usertype,9600
/data/hive/indigo_mediate_tb.db/temp_vapour_pin_send_im2,9563
/data/hive/indigo_mediate_tb.db/indigo_wyf_feed_dau_day_hour_all,9384
/data/hive/indigo_mediate_tb.db/indigo_wyf_userid_last_login_day,9317
/data/hive/indigo_mediate_tb.db/indigo_wyf_uid_first_login_day,9225
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ip_city,9118
/data/hive/indigo_mediate_tb.db/indigo_wyf_userid_first_login_day,8995
/data/hive/indigo_mediate_tb.db/indigo_wyf_imo_likee_uid_day,8934
/data/hive/indigo_mediate_tb.db/indigo_feed_strategy_detail_hour,8744
/data/hive/indigo_mediate_tb.db/indigo_wyf_feed_retention_day_stats_type,8527
/data/hive/indigo_mediate_tb.db/indigo_heshuting_uid_active_hour_day,8454
/data/hive/indigo_mediate_tb.db/indigo_world_wyf_uid_first_login_hour,8400
/data/hive/indigo_mediate_tb.db/indigo_world_wyf_uid_last_login_hour,8397
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_im_calls_linkfor_stranger,8058
/data/hive/indigo_mediate_tb.db/jiangjing_test_20200729,7971
/data/hive/indigo_mediate_tb.db/user_action_info_all_orc_v2,7960
/data/hive/indigo_mediate_tb.db/wf_zhangxin8_biggroup_levelup_all_day,7901
/data/hive/indigo_mediate_tb.db/indigo_mawenying_pin_observed_user_activity,7857
/data/hive/indigo_mediate_tb.db/imo_daily_user_fuction_info,7803
/data/hive/indigo_mediate_tb.db/indigo_heshuting_language_call_link_hour,7733
/data/hive/indigo_mediate_tb.db/indigo_heshuting_version_union_day,7557
/data/hive/indigo_mediate_tb.db/indigo_yuanyang_imozone_imo_retention_all_mid_day,7489
/data/hive/indigo_mediate_tb.db/indigo_feed_action_uid_info,7387
/data/hive/indigo_mediate_tb.db/indigo_feed_uid_vv_strategy_day_abflag,7378
/data/hive/indigo_mediate_tb.db/indigo_lmj_ad_chatlist_firstscreen_tmpdau00,7183
/data/hive/indigo_mediate_tb.db/imo_uid_bigo_uid_id_mapping_day,7052
/data/hive/indigo_mediate_tb.db/indigo_feed_push_xiafa_hour,6768
/data/hive/indigo_mediate_tb.db/indigo_feed_strategy_report_hour,6720
/data/hive/indigo_mediate_tb.db/ksing_app_hour_report,6604
/data/hive/indigo_mediate_tb.db/feed_push_imo_server_ready_xiafa_day_hour,6543
/data/hive/indigo_mediate_tb.db/feed_push_imo_server_real_xiafa_day_hour,6541
/data/hive/indigo_mediate_tb.db/feed_push_feed_server_xiafa_day_hour,6541
/data/hive/indigo_mediate_tb.db/feed_push_monitor_day_hour,6533
/data/hive/indigo_mediate_tb.db/indigo_yuanyang_imozone_imo_before_all_mid_day,6440
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_model_base_info,6435
/data/hive/indigo_mediate_tb.db/indigo_feed_userid_first_page_view_day,5919
/data/hive/indigo_mediate_tb.db/indigo_mawenying_background_by_usertype,5820
/data/hive/indigo_mediate_tb.db/indigo_feed_push_daoda_hour_new,5732
/data/hive/indigo_mediate_tb.db/indigo_mawenying_middel_acc_all,5704
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_premium_mediate,5685
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_start_imo_uid,5616
/data/hive/indigo_mediate_tb.db/device_model,5607
/data/hive/indigo_mediate_tb.db/indigo_world_strategy_detail_hour,5503
/data/hive/indigo_mediate_tb.db/indigo_world_strategy_report_hour,5501
/data/hive/indigo_mediate_tb.db/indigo_feed_push_daoda_hour_old,5457
/data/hive/indigo_mediate_tb.db/device_country,5430
/data/hive/indigo_mediate_tb.db/wf_indigo_zhangxin8_chatroom_joinsuc_wait_total_day,5336
/data/hive/indigo_mediate_tb.db/device_resolution,5333
/data/hive/indigo_mediate_tb.db/device_version,5287
/data/hive/indigo_mediate_tb.db/indigo_strategy_monitor_play_basis_hour,5287
/data/hive/indigo_mediate_tb.db/indigo_feed_push_report_hour,5285
/data/hive/indigo_mediate_tb.db/imo_uid_activity_minute_day,4824
/data/hive/indigo_mediate_tb.db/wf_zhangxin8_joinchannel_until_day,4512
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_perlost_users_day,4455
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_perlost_users_day_group_buid,4396
/data/hive/indigo_mediate_tb.db/indigo_limingjun_bl_chats_menu_day,4182
/data/hive/indigo_mediate_tb.db/ksing_app_hxy_push_uid_detail_hour,3848
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_active_time_uid,3797
/data/hive/indigo_mediate_tb.db/indigo_mawenying_middel_permeability_daily,3705
/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_out_view,3702
/data/hive/indigo_mediate_tb.db/ksing_oujiaying_total_dau_new_reg_1_hour,3678
/data/hive/indigo_mediate_tb.db/indigo_imo_uid_push_ab_day,3676
/data/hive/indigo_mediate_tb.db/wf_wangyakun_av_netstate_completed_rate_day,3655
/data/hive/indigo_mediate_tb.db/indigo_wyf_ad_open_screen_hour_tmpad,3570
/data/hive/indigo_mediate_tb.db/imo_feed_fenceng_tmp,3556
/data/hive/indigo_mediate_tb.db/indigo_yunying_offline_user_not_active_days,3523
/data/hive/indigo_mediate_tb.db/indigo_feed_userid_login_day,3519
/data/hive/indigo_mediate_tb.db/dm_user_retention,3509
/data/hive/indigo_mediate_tb.db/indigo_wyf_contect_uid_day,3457
/data/hive/indigo_mediate_tb.db/ksing_app_hxy_push_report_hour,3434
/data/hive/indigo_mediate_tb.db/indigo_heshuting_active_uid_class,3138
/data/hive/indigo_mediate_tb.db/indigo_feed_last_getentry_day,3077
/data/hive/indigo_mediate_tb.db/dm_user_dau_registe_stat,3075
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_registrations_daily,3042
/data/hive/indigo_mediate_tb.db/indigo_limingjun_feed_entry_accum1,3003
/data/hive/indigo_mediate_tb.db/indigo_heshuting_language_from_feed,2913
/data/hive/indigo_mediate_tb.db/indigo_im_trace_text_send_error_info,2872
/data/hive/indigo_mediate_tb.db/indigo_wyf_ad_open_screen_hour_tmpstart,2833
/data/hive/indigo_mediate_tb.db/ksing_app_wyf_push_uid_detail_hour,2832
/data/hive/indigo_mediate_tb.db/indigo_wyf_ad_open_screen_hour,2832
/data/hive/indigo_mediate_tb.db/indigo_yunying_feature_uid,2766
/data/hive/indigo_mediate_tb.db/indigo_heshuting_language_detail_day,2753
/data/hive/indigo_mediate_tb.db/indigo_feed_detail_follow_status_day,2748
/data/hive/indigo_mediate_tb.db/imo_daily_user_friends_info_v2,2736
/data/hive/indigo_mediate_tb.db/indigo_im_trace_send_media_msg_error_info,2732
/data/hive/indigo_mediate_tb.db/indigo_im_trace_text_send_flow,2676
/data/hive/indigo_mediate_tb.db/wf_zhangxin8_biggroup_members_day,2661
/data/hive/indigo_mediate_tb.db/indigo_strategy_monitor_play_hour,2645
/data/hive/indigo_mediate_tb.db/indigo_im_trace_recv_msg_error_info,2634
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_stranger_relation_tmp_day,2603
/data/hive/indigo_mediate_tb.db/indigo_relation_1v1_hdlink_day,2569
/data/hive/indigo_mediate_tb.db/wf_zhangxin8_biggroup_push_activelevel_categeoryv1_day,2548
/data/hive/indigo_mediate_tb.db/indigo_im_trace_media_msg_send_flow,2540
/data/hive/indigo_mediate_tb.db/ksing_h5_hour_report,2524
/data/hive/indigo_mediate_tb.db/indigo_im_trace_recv_msg_flow,2459
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_feed_consume_days,2455
/data/hive/indigo_mediate_tb.db/temp_vapour_story_sent_view,2434
/data/hive/indigo_mediate_tb.db/indigo_heshuting_uid_story_detail_day,2416
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_feeds_entry_retention_day,2321
/data/hive/indigo_mediate_tb.db/imo_daily_user_register_active_info,2289
/data/hive/indigo_mediate_tb.db/indigo_lmj_imo_out_overall_day,2288
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_anti_haras_call_buddy_uid,2269
/data/hive/indigo_mediate_tb.db/ksing_app_wyf_push_report_hour,2258
/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_worldfeed_dispatched_detail_day,2240
/data/hive/indigo_mediate_tb.db/indigo_world_wyf_userid_first_login_hour,2186
/data/hive/indigo_mediate_tb.db/indigo_world_wyf_userid_last_login_hour,2186
/data/hive/indigo_mediate_tb.db/indigo_wyf_ad_ios_report_day,2130
/data/hive/indigo_mediate_tb.db/indigo_yunying_bg_bucket_user_day6_mirror,2091
/data/hive/indigo_mediate_tb.db/indigo_heshuting_privacy_setting_day,2061
/data/hive/indigo_mediate_tb.db/3s_high_active_user_daily_orc_v2,2052
/data/hive/indigo_mediate_tb.db/5s_high_active_user_daily_orc_v2,2039
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_feeds_new_user_day,2005
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_feed_consume_labels_total,1923
/data/hive/indigo_mediate_tb.db/imo_world_abtest_client_info,1921
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ad_users_info,1899
/data/hive/indigo_mediate_tb.db/indigo_wyf_imo_uid_last_login_day_active_days,1888
/data/hive/indigo_mediate_tb.db/indigo_heshuting_language_result_day,1875
/data/hive/indigo_mediate_tb.db/indigo_lsf_single_content_consume_report,1864
/data/hive/indigo_mediate_tb.db/indigo_service_account_comsume_retain,1851
/data/hive/indigo_mediate_tb.db/indigo_service_account_fans_retain,1849
/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_story_overall_version,1842
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ad_show_stable_mediate,1825
/data/hive/indigo_mediate_tb.db/indigo_yunying_token_upload_test,1789
/data/hive/indigo_mediate_tb.db/indigo_zxy_world_uid_vv_strategy_v4_hour,1784
/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_uid_subscribed_channel,1782
/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_story_sent_detail_day,1768
/data/hive/indigo_mediate_tb.db/indigo_mawenying_profile_signature_spreads,1758
/data/hive/indigo_mediate_tb.db/imo_online_sucrate_v2,1734
/data/hive/indigo_mediate_tb.db/imo_community_voiceroom_data_day,1725
/data/hive/indigo_mediate_tb.db/wf_zhangxin8_biggroup_push_activelevel_categeory_day,1723
/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_worldfeed_follow_uid_all_orc_snap,1709
/data/hive/indigo_mediate_tb.db/indigo_wyf_contect_detail_day_imo_dau,1706
/data/hive/indigo_mediate_tb.db/indigo_mawenying_signature_editpage,1695
/data/hive/indigo_mediate_tb.db/indigo_heshuting_yunying_push_bg_user_all_day,1671
/data/hive/indigo_mediate_tb.db/indigo_lmj_imo_out_taskcenter_uid_day,1671
/data/hive/indigo_mediate_tb.db/indigo_feed_follow_push_uid,1638
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ad_users_info_mediate,1624
/data/hive/indigo_mediate_tb.db/user_action_info_day_orc_v2,1607
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_perlost_users_uid_type_day,1602
/data/hive/indigo_mediate_tb.db/indigo_wyf_contect_detail_day_imo_7,1588
/data/hive/indigo_mediate_tb.db/indigo_limingjun_sdl_feed_postid_day,1574
/data/hive/indigo_mediate_tb.db/imo_active_day_data,1551
/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_feed_retention_abflag0,1550
/data/hive/indigo_mediate_tb.db/indigo_mawenying_music_pendent_detail,1532
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_ad_revenue_day,1509
/data/hive/indigo_mediate_tb.db/dm_user_do_stat,1500
/data/hive/indigo_mediate_tb.db/indigo_yunying_no_push_ab_day,1479
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_stableab_daily,1474
/data/hive/indigo_mediate_tb.db/indigo_jiangjing_worldfeed_dispatch_resourceid,1471
/data/hive/indigo_mediate_tb.db/indigo_mawenying_music_pendent,1425
/data/hive/indigo_mediate_tb.db/wf_zhangxin8_imozone_viewdetail_day,1404
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_abflag_for_ios_client_abtest,1380
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_activity_retention_table_new_daily,1373
/data/hive/indigo_mediate_tb.db/indigo_community_remain_tmp,1369
/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_uid_login_last30day_day,1312
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_feed_switch_user_mediate,1310
/data/hive/indigo_mediate_tb.db/imo_pray_subscription_card_oujiaying_report,1302
/data/hive/indigo_mediate_tb.db/indigo_yuanyang_imozone_push_by_item_day,1300
/data/hive/indigo_mediate_tb.db/indigo_yunying_offline_user_day_mirror,1289
/data/hive/indigo_mediate_tb.db/indigo_lmj_feed_dispatch_variety_daily_step12,1284
/data/hive/indigo_mediate_tb.db/indigo_zxy_world_uid_strategy_abflagsv4_hour,1279
/data/hive/indigo_mediate_tb.db/indigo_wyf_imouid_calltimes_day,1264
/data/hive/indigo_mediate_tb.db/indigo_yunying_feed_bgroup_uid,1241
/data/hive/indigo_mediate_tb.db/indigo_hxy_channel_subscribe_copy,1228
/data/hive/indigo_mediate_tb.db/indigo_heshuting_calls_cancel_in_privacy_day,1226
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_active_uid_class_tmp,1205
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_activity_retention_table_daily,1197
/data/hive/indigo_mediate_tb.db/indigo_heshuting_action_30day_reguv_day,1195
/data/hive/indigo_mediate_tb.db/indigo_feed_daily_report_retention,1183
/data/hive/indigo_mediate_tb.db/indigo_limingjun_bl_story_newold_day,1179
/data/hive/indigo_mediate_tb.db/indigo_lmj_ad_chatlist_firstscreen_tmpad,1172
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_temp_active_uid_behavior,1171
/data/hive/indigo_mediate_tb.db/indigo_lmj_ad_chatlist_firstscreen_tmpdau,1166
/data/hive/indigo_mediate_tb.db/indigo_lmj_ad_chatlist_firstscreen_day,1160
/data/hive/indigo_mediate_tb.db/indigo_mwy_community_active_rention,1157
/data/hive/indigo_mediate_tb.db/indigo_feed_uid_action_entrance_switch_day,1137
/data/hive/indigo_mediate_tb.db/indigo_jiangjing_worldfeed_topic_consumption_02,1129
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_feed_consume_labels,1119
/data/hive/indigo_mediate_tb.db/indigo_heshuting_language_base_to_call,1116
/data/hive/indigo_mediate_tb.db/imo_lost_percent_avg_data,1102
/data/hive/indigo_mediate_tb.db/imo_world_mwy_resource_publish,1096
/data/hive/indigo_mediate_tb.db/indigo_jiangjing_worldfeed_resourceid_information0724,1091
/data/hive/indigo_mediate_tb.db/wf_wangyakun_av_netstate_completed_rate_filter_day,1080
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_strang_relation_im_calls_30day_new,1074
/data/hive/indigo_mediate_tb.db/indigo_lmj_imo_audio_uid_month,1062
/data/hive/indigo_mediate_tb.db/indigo_mawenying_stranger_profile,1061
/data/hive/indigo_mediate_tb.db/indigo_heshuting_newuser_buddy_day,1058
/data/hive/indigo_mediate_tb.db/indigo_heshuting_language_base,1045
/data/hive/indigo_mediate_tb.db/indigo_imo_out_call_home_strategy_result,1045
/data/hive/indigo_mediate_tb.db/indigo_wyf_call_gaididfa_detail_day,1040
/data/hive/indigo_mediate_tb.db/indigo_yunying_city_name_union_day,1039
/data/hive/indigo_mediate_tb.db/indigo_world_uid_vv_day,1021
/data/hive/indigo_mediate_tb.db/indigo_wyf_contect_detail_day_imo_30,1015
/data/hive/indigo_mediate_tb.db/indigo_rec_show_event_orc_tmp,1006
/data/hive/indigo_mediate_tb.db/indigo_heshuting_new_retention_day1,1000
/data/hive/indigo_mediate_tb.db/indigo_yunying_bg_bucket_user_day3_mirror,989
/data/hive/indigo_mediate_tb.db/indigo_yunying_promote_channel_uid_info,988
/data/hive/indigo_mediate_tb.db/new_user_uid_day_orc,977
/data/hive/indigo_mediate_tb.db/indigo_yunying_uid_transfer_lang_day,977
/data/hive/indigo_mediate_tb.db/indigo_mwy_imo_live_server_record_day,971
/data/hive/indigo_mediate_tb.db/indigo_zhangxin8_imolive_sabc_day,967
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_ip_city_in,960
/data/hive/indigo_mediate_tb.db/ksing_oujiaying_play_duration_uv_distribution_day,952
/data/hive/indigo_mediate_tb.db/indigo_heshuting_uid_action_month,934
/data/hive/indigo_mediate_tb.db/indigo_wyf_ksing_imouid_bag_month,914
/data/hive/indigo_mediate_tb.db/indigo_jiangjing_imo_dau_prediction_feature,910
/data/hive/indigo_mediate_tb.db/indigo_zhuangxiaoyi_worldfeed_new_overall_day,903
/data/hive/indigo_mediate_tb.db/indigo_yunying_channel_follow_type_analysis,898
/data/hive/indigo_mediate_tb.db/indigo_mawenying_modify_profile,895
/data/hive/indigo_mediate_tb.db/imo_daily_user_friends_info,892
/data/hive/indigo_mediate_tb.db/dm_msg_type_rate,890
/data/hive/indigo_mediate_tb.db/indigo_mawenying_level_set_permeablity_record,886
/data/hive/indigo_mediate_tb.db/indigo_imo_out_out_task_home_strategy_result,879
/data/hive/indigo_mediate_tb.db/indigo_yunying_inbg_uid_day,872
/data/hive/indigo_mediate_tb.db/indigo_limingjun_feed_photo_selector_accum,870
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_user_activity_abflag_mediate,870
/data/hive/indigo_mediate_tb.db/indigo_mwy_community_active_rention_result,867
/data/hive/indigo_mediate_tb.db/indigo_feed_strategy_stats_type_retention,864
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_anti_haras_call_buddy_uv_day,859
/data/hive/indigo_mediate_tb.db/indigo_community_revenue_day_v2,856
/data/hive/indigo_mediate_tb.db/indigo_lmj_imo_out_call_uid_newold,853
/data/hive/indigo_mediate_tb.db/indigo_yunying_nobg_uid_day,847
/data/hive/indigo_mediate_tb.db/indigo_heshuting_story_all_day,847
/data/hive/indigo_mediate_tb.db/wf_zhx_biggroup_join_leave_day,845
/data/hive/indigo_mediate_tb.db/wf_zhangxin8_imozone_untilyesterday_view_day,836
/data/hive/indigo_mediate_tb.db/indigo_heshuting_registrations_quality_day,829
/data/hive/indigo_mediate_tb.db/indigo_wyf_imoout_step_day,829
/data/hive/indigo_mediate_tb.db/indigo_feed_entrance_day,826
/data/hive/indigo_mediate_tb.db/wf_wangyakun_av_start_call_from_pie_day,825
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_recv_im_daily,822
/data/hive/indigo_mediate_tb.db/indigo_mawenying_signature_own,816
/data/hive/indigo_mediate_tb.db/imo_pray_subscription_first_daka_oujiaying_report,813
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_tmp_user_recvinfo_week,808
/data/hive/indigo_mediate_tb.db/indigo_lmj_imo_out_call_funnel_day,808
/data/hive/indigo_mediate_tb.db/indigo_community_remain_new,806
/data/hive/indigo_mediate_tb.db/indigo_mwy_music_pendent_own,806
/data/hive/indigo_mediate_tb.db/indigo_wyf_contect_detail_day_world_uv,803
/data/hive/indigo_mediate_tb.db/indigo_world_newdispatch_uid_all_orc,803
/data/hive/indigo_mediate_tb.db/indigo_mawenying_pannel_gif,802
/data/hive/indigo_mediate_tb.db/indigo_mawenying_middel_permeability,800
/data/hive/indigo_mediate_tb.db/temp_lrk_20190908_uid_grouprecommend,800
/data/hive/indigo_mediate_tb.db/indigo_wyf_feed_dau_day,799
/data/hive/indigo_mediate_tb.db/indigo_wyf_feed_retention_day,798
/data/hive/indigo_mediate_tb.db/indigo_wangyakun_im_total_sticker_favourite_uid_day,795
/data/hive/indigo_mediate_tb.db/indigo_wyf_feed_mau_day,794
/data/hive/indigo_mediate_tb.db/imo_feed_spider_dispatch_whole,793
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_story_view_day,783
/data/hive/indigo_mediate_tb.db/wf_wangyakun_av_start_call_distribution_day,781
/data/hive/indigo_mediate_tb.db/indigo_heshuting_uid_completed_call_month,780
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_activity_retention_daily,778
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_new_user_retention_table_new_daily,776
/data/hive/indigo_mediate_tb.db/imo_audio_uid_list,773
/data/hive/indigo_mediate_tb.db/indigo_feed_daily_report,772
/data/hive/indigo_mediate_tb.db/indigo_yunying_bg_bucket_user_day2_mirror,764
/data/hive/indigo_mediate_tb.db/indigo_panquanhai_active_user_day,762
/data/hive/indigo_mediate_tb.db/wf_zhangxin8_biggroup_space_post_day,762
/data/hive/indigo_mediate_tb.db/indigo_huangxiaoyi_content_channel_active_new_day,760
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_send_im_daily,759
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_activity_retention_new_daily,757
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_user_activity_days_daily,756
/data/hive/indigo_mediate_tb.db/indigo_lmj_imo_out_taskcenter_uid_accum,755
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_referrer_daily,754
/data/hive/indigo_mediate_tb.db/indigo_feed_entrance_switch_day,753
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_new_user_retention_new_daily,753
/data/hive/indigo_mediate_tb.db/indigo_yunying_offline_wol_day_mirror,751
/data/hive/indigo_mediate_tb.db/indigo_mwy_community_liveroom_day,751
/data/hive/indigo_mediate_tb.db/wf_wangyakun_av_total_call_avg_time_new_day,751
/data/hive/indigo_mediate_tb.db/indigo_feed_dau_compose,749
/data/hive/indigo_mediate_tb.db/wf_wangyakun_av_total_call_active_uv_completed_day,749
/data/hive/indigo_mediate_tb.db/wf_wangyakun_av_total_call_avg_new_day,749
/data/hive/indigo_mediate_tb.db/wf_wangyakun_av_total_call_uv_new_day,749
/data/hive/indigo_mediate_tb.db/wf_wangyakun_av_total_call_new_day,749
/data/hive/indigo_mediate_tb.db/wf_wangyakun_av_total_call_completed_uv_day,749
/data/hive/indigo_mediate_tb.db/wf_wangyakun_av_total_call_single_time_new_day,749
/data/hive/indigo_mediate_tb.db/wf_wangyakun_av_total_call_active_uv_day,749
/data/hive/indigo_mediate_tb.db/indigo_zoutianyu_premium_conversion_daily,747
/data/hive/indigo_mediate_tb.db/wf_zhangxin_biggroup_midparameter_day,746
/data/hive/indigo_mediate_tb.db/indigo_yunying_anniversary_user_days,746
/data/hive/indigo_mediate_tb.db/indigo_heshuting_uid_registrations_day,743
/data/hive/indigo_mediate_tb.db/indigo_yunying_bg_bucket_user_day_mirror,743
/data/hive/indigo_mediate_tb.db/indigo_heshuting_referrer_uid_day,743
/data/hive/indigo_mediate_tb.db/indigo_mawenying_music_pendent_branch,742
/data/hive/indigo_mediate_tb.db/wf_wangyakun_av_total_call_bothway_uv_day,740
/data/hive/indigo_mediate_tb.db/wf_wangyakun_av_total_talk_uv_and_time_day,740
/data/hive/indigo_mediate_tb.db/indigo_mawenying_music_pendent_stranger,739
/data/hive/indigo_mediate_tb.db/wf_wangyakun_av_total_call_active_uv_bothway_day,739
