algo,rec_like_new_star_base_tmp_orc_2,/recommend/hive/algo.db/rec_like_new_star_base_tmp_orc_2,chenhuafeng
algo,rec_like_new_star_base_orc_2,/recommend/hive/algo.db/rec_like_new_star_base_orc_2,chenhuafeng
algo,rec_like_new_star_all_country_orc_2,/recommend/hive/algo.db/rec_like_new_star_all_country_orc_2,chenhuafeng
algo,rec_like_new_star_one_country_orc_2,/recommend/hive/algo.db/rec_like_new_star_one_country_orc_2,chenhuafeng
algo,rec_like_new_star_total_orc_2,/recommend/hive/algo.db/rec_like_new_star_total_orc_2,chenhuafeng
algo,like_static_share_rate_rank_d,/recommend/hive/algo.db/like_static_share_rate_rank_d,jinzigang
algo,welog_tbl_video,/recommend/hive/algo.db/welog_tbl_video,jinzigang
algo,like_static_weeklyhighlights_share_rank,/recommend/hive/algo.db/like_static_weeklyhighlights_share_rank,jinzigang
algo,rec_like_new_star_yunying_uid_orc,/recommend/hive/algo.db/rec_like_new_star_yunying_uid_orc,chenhuafeng
algo,rec_like_new_star_base_orc_2_1,/recommend/hive/algo.db/rec_like_new_star_base_orc_2_1,chenhuafeng
algo,rec_live_user_gift_7d_orc,/recommend/hive/algo.db/rec_live_user_gift_7d_orc,chenhuafeng
algo,rec_live_user_gift_3d_orc,/recommend/hive/algo.db/rec_live_user_gift_3d_orc,chenhuafeng
algo,rec_live_user_follow_7d_orc,/recommend/hive/algo.db/rec_live_user_follow_7d_orc,chenhuafeng
algo,rec_live_user_follow_3d_orc,/recommend/hive/algo.db/rec_live_user_follow_3d_orc,chenhuafeng
algo,rec_live_scene_user_enter_d_orc,/recommend/hive/algo.db/rec_live_scene_user_enter_d_orc,chenhuafeng
algo,rec_live_scene_user_enter_3d_orc,/recommend/hive/algo.db/rec_live_scene_user_enter_3d_orc,chenhuafeng
algo,rec_live_broadcaster_gift_7d_orc,/recommend/hive/algo.db/rec_live_broadcaster_gift_7d_orc,chenhuafeng
algo,rec_live_broadcaster_follow_3d_orc,/recommend/hive/algo.db/rec_live_broadcaster_follow_3d_orc,chenhuafeng
algo,rec_live_broadcaster_follow_7d_orc,/recommend/hive/algo.db/rec_live_broadcaster_follow_7d_orc,chenhuafeng
algo,rec_live_broadcaster_gift_3d_orc,/recommend/hive/algo.db/rec_live_broadcaster_gift_3d_orc,chenhuafeng
algo,rec_live_broadcaster_enter_3d_orc,/recommend/hive/algo.db/rec_live_broadcaster_enter_3d_orc,chenhuafeng
algo,rec_live_broadcaster_enter_7d_orc,/recommend/hive/algo.db/rec_live_broadcaster_enter_7d_orc,chenhuafeng
algo,rec_live_broadcaster_feature_d_part2_orc,/recommend/hive/algo.db/rec_live_broadcaster_feature_d_part2_orc,chenhuafeng
algo,rec_bigolive_abtest_domain_uid_abflag_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_uid_abflag_d_orc,chenhuafeng
algo,rec_bigolive_abtest_domain_retention_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_retention_d_orc,chenhuafeng
algo,rec_live_user_preference_bean_kv_orc,/recommend/hive/algo.db/rec_live_user_preference_bean_kv_orc,chenhuafeng
algo,rec_bigolive_abtest_domain_retention_7d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_retention_7d_orc,chenhuafeng
algo,rec_live_user_profile_orc,/recommend/hive/algo.db/rec_live_user_profile_orc,chenhuafeng
algo,rec_bigolive_abtest_uid_abflag_detail_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_uid_abflag_detail_d_orc,chenhuafeng
algo,like_first_entrance_data,/recommend/hive/algo.db/like_first_entrance_data,guoyishan
algo,rec_live_user_preference_lianmai_14d_orc,/recommend/hive/algo.db/rec_live_user_preference_lianmai_14d_orc,chenhuafeng
algo,rec_live_user_preference_lianmai_kv_orc,/recommend/hive/algo.db/rec_live_user_preference_lianmai_kv_orc,chenhuafeng
algo,abflag_daily_report,/recommend/hive/algo.db/abflag_daily_report,guoyishan
algo,dw_ad_channel_info,/recommend/hive/algo.db/dw_ad_channel_info,guoyishan
algo,uid_gender_birthday_info,/recommend/hive/algo.db/uid_gender_birthday_info,guoyishan
algo,rec_like_video_user_region_statis,/recommend/hive/algo.db/rec_like_video_user_region_statis,diaozhaoshuo
algo,rec_like_video_refer_statis,/recommend/hive/algo.db/rec_like_video_refer_statis,diaozhaoshuo
algo,dw_video_action_day,/recommend/hive/algo.db/dw_video_action_day,guoyishan
algo,like_user_rank_live_country_rate_v2,/recommend/hive/algo.db/like_user_rank_live_country_rate_v2,jinzigang
algo,rec_bigolive_abtest_uid_abflag_detail_h_orc,/recommend/hive/algo.db/rec_bigolive_abtest_uid_abflag_detail_h_orc,chenhuafeng
algo,rec_bigolive_abtest_domain_uid_abflag_h_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_uid_abflag_h_orc,chenhuafeng
algo,rec_bigolive_abtest_domain_uv_h_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_uv_h_orc,chenhuafeng
algo,rec_bigolive_abtest_domain_stay_all_h_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_stay_all_h_orc,chenhuafeng
algo,gys_bigv_user_level_list,/recommend/hive/algo.db/gys_bigv_user_level_list,guoyishan
algo,country_id_to_country_region,/recommend/hive/algo.db/country_id_to_country_region,jinzigang
algo,alg_wl_cf_prepare_data_pre,/recommend/hive/algo.db/alg_wl_cf_prepare_data_pre,alg_stat
algo,alg_wl_cf_prepare_data,/recommend/hive/algo.db/alg_wl_cf_prepare_data,alg_stat
algo,dm_like_dispatch_video,/recommend/hive/algo.db/dm_like_dispatch_video,guoyishan
algo,like_video_hot_play_d,/recommend/hive/algo.db/like_video_hot_play_d,zhanghang
algo,rec_bigolive_uid_room_id_orc,/recommend/hive/algo.db/rec_bigolive_uid_room_id_orc,chenhuafeng
algo,rec_bigolive_viewer_broadcaster_gift_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_gift_v2_orc,gaobo
algo,rec_bigolive_broadcaster_gift_v2_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_gift_v2_orc,gaobo
algo,rec_bigolive_broadcaster_follow_v2_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_follow_v2_orc,gaobo
algo,rec_bigolive_viewer_broadcaster_follow_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_follow_v2_orc,gaobo
algo,rec_bigolive_viewer_broadcaster_micklink_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_micklink_v2_orc,gaobo
algo,sqoop_country_registe_stat_v2,/recommend/hive/algo.db/sqoop_country_registe_stat_v2,guoyishan
algo,rec_bigolive_viewer_broadcaster_stay_detail_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_stay_detail_v2_orc,chenhuafeng
algo,rec_bigolive_viewer_broadcaster_stay_v2_tmp1_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_stay_v2_tmp1_orc,chenhuafeng
algo,rec_bigolive_viewer_broadcaster_stay_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_stay_v2_orc,chenhuafeng
algo,rec_bigolive_broadcaster_stay_v2_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_stay_v2_orc,chenhuafeng
algo,dm_country_registe0_stat,/recommend/hive/algo.db/dm_country_registe0_stat,guoyishan
algo,dm_country_registe3_stat,/recommend/hive/algo.db/dm_country_registe3_stat,guoyishan
algo,dm_country_registe4_stat,/recommend/hive/algo.db/dm_country_registe4_stat,guoyishan
algo,dm_country_registe2_stat,/recommend/hive/algo.db/dm_country_registe2_stat,guoyishan
algo,dm_country_registe5_stat,/recommend/hive/algo.db/dm_country_registe5_stat,guoyishan
algo,dm_country_registe1_stat,/recommend/hive/algo.db/dm_country_registe1_stat,guoyishan
algo,app_ab_threshold_remain,/recommend/hive/algo.db/app_ab_threshold_remain,guoyishan
algo,dw_like_all_video_content,/recommend/hive/algo.db/dw_like_all_video_content,pengyijin2
algo,dw_app_abtest_list,/recommend/hive/algo.db/dw_app_abtest_list,guoyishan
algo,app_ab_threshold_act,/recommend/hive/algo.db/app_ab_threshold_act,guoyishan
algo,dw_video_cover_dynamic_orc,/recommend/hive/algo.db/dw_video_cover_dynamic_orc,guoyishan
algo,rec_bigolive_abtest_domain_uv_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_uv_d_orc,chenhuafeng
algo,rec_bigolive_abtest_domain_bean_all_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_bean_all_d_orc,chenhuafeng
algo,rec_bigolive_abtest_domain_follow_all_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_follow_all_d_orc,chenhuafeng
algo,rec_bigolive_abtest_domain_stay_all_d_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_stay_all_d_orc,chenhuafeng
algo,bigo_like_video_comment,/recommend/hive/algo.db/bigo_like_video_comment,lijiankou
algo,india_states_geohash_p7,/recommend/hive/algo.db/india_states_geohash_p7,pengyijin2
algo,india_state_city_geohash_p7,/recommend/hive/algo.db/india_state_city_geohash_p7,pengyijin2
algo,web_tbl_user_client_info_all,/recommend/hive/algo.db/web_tbl_user_client_info_all,alg_stat
algo,bigo_like_video_click_displayed,/recommend/hive/algo.db/bigo_like_video_click_displayed,lijiankou
algo,india_state_info,/recommend/hive/algo.db/india_state_info,guoyishan
algo,operator_push_tableau,/recommend/hive/algo.db/operator_push_tableau,zhangyuhui
algo,india_state_city_v2,/recommend/hive/algo.db/india_state_city_v2,pengyijin2
algo,mau_uid,/recommend/hive/algo.db/mau_uid,zhanghang
algo,rec_bigolive_abtest_domain_report_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_report_d_v2_orc,chenhuafeng
algo,rec_bigolive_abtest_domain_stay_h_v2_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_stay_h_v2_orc,chenhuafeng
algo,rec_bigolive_abtest_domain_report_h_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_report_h_orc,chenhuafeng
algo,dm_push_msgtype208_remain1_abtest_v2,/recommend/hive/algo.db/dm_push_msgtype208_remain1_abtest_v2,zhangyuhui
algo,dm_push_msgtype208_finished_playtimes_abtest_v2,/recommend/hive/algo.db/dm_push_msgtype208_finished_playtimes_abtest_v2,zhangyuhui
algo,dm_push_msgtype208_dispclick_abtest_v2,/recommend/hive/algo.db/dm_push_msgtype208_dispclick_abtest_v2,zhangyuhui
algo,dm_push_msgtype208_dispclick_finishedvv_abtest_v2,/recommend/hive/algo.db/dm_push_msgtype208_dispclick_finishedvv_abtest_v2,zhangyuhui
algo,dm_push_msgtype208_dispclick_finishedvv_hourtime_abtest_v2,/recommend/hive/algo.db/dm_push_msgtype208_dispclick_finishedvv_hourtime_abtest_v2,zhangyuhui
algo,welog_popular_poster_dispatch_count,/recommend/hive/algo.db/welog_popular_poster_dispatch_count,alg_stat
algo,rec_bigolive_abtest_domain_follow_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_abtest_domain_follow_d_v2_orc,chenhuafeng
algo,welog_tbl_video_event,/recommend/hive/algo.db/welog_tbl_video_event,jinzigang
algo,user_countrycode,/recommend/hive/algo.db/user_countrycode,jinzigang
algo,like_all_push_msgtype_contenttype_hourtime,/recommend/hive/algo.db/like_all_push_msgtype_contenttype_hourtime,zhangyuhui
algo,like_all_push_msgtype_group_hourtime,/recommend/hive/algo.db/like_all_push_msgtype_group_hourtime,zhangyuhui
algo,like_all_push_msgtype_hourtime,/recommend/hive/algo.db/like_all_push_msgtype_hourtime,zhangyuhui
algo,rec_live_user_preference_country_v2_orc,/recommend/hive/algo.db/rec_live_user_preference_country_v2_orc,chenhuafeng
algo,rec_live_user_preference_country_kv_v2_orc,/recommend/hive/algo.db/rec_live_user_preference_country_kv_v2_orc,chenhuafeng
algo,dm_hot_strategy_score_day,/recommend/hive/algo.db/dm_hot_strategy_score_day,guoyishan
algo,rec_bigolive_viewer_broadcaster_micklink_detail_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_micklink_detail_orc,chenhuafeng
algo,rec_bigolive_seed_sample_tmp_d_orc,/recommend/hive/algo.db/rec_bigolive_seed_sample_tmp_d_orc,chenhuafeng
algo,like_push_down_msgtype_hourtime,/recommend/hive/algo.db/like_push_down_msgtype_hourtime,zhangyuhui
algo,like_push_down_msgtype_group_hourtime,/recommend/hive/algo.db/like_push_down_msgtype_group_hourtime,zhangyuhui
algo,rec_bigolive_seed_neg_sample_d_v1_orc,/recommend/hive/algo.db/rec_bigolive_seed_neg_sample_d_v1_orc,chenhuafeng
algo,rec_bigolive_seed_feature_d_orc,/recommend/hive/algo.db/rec_bigolive_seed_feature_d_orc,chenhuafeng
algo,rec_bigolive_seed_feature_4d_orc,/recommend/hive/algo.db/rec_bigolive_seed_feature_4d_orc,chenhuafeng
algo,rec_bigolive_seed_feature_7d_orc,/recommend/hive/algo.db/rec_bigolive_seed_feature_7d_orc,chenhuafeng
algo,rec_bigolive_seed_feature_0d_orc,/recommend/hive/algo.db/rec_bigolive_seed_feature_0d_orc,chenhuafeng
algo,rec_bigolive_seed_feature_2d_orc,/recommend/hive/algo.db/rec_bigolive_seed_feature_2d_orc,chenhuafeng
algo,rec_bigolive_seed_pos_sample_d_v1_orc,/recommend/hive/algo.db/rec_bigolive_seed_pos_sample_d_v1_orc,chenhuafeng
algo,rec_bigolive_staytime_feature_orc,/recommend/hive/algo.db/rec_bigolive_staytime_feature_orc,chenchengjia
algo,rec_bigolive_miclink_feature_orc,/recommend/hive/algo.db/rec_bigolive_miclink_feature_orc,chenchengjia
algo,rec_bigolive_follow_feature_orc,/recommend/hive/algo.db/rec_bigolive_follow_feature_orc,chenchengjia
algo,rec_bigolive_gift_feature_orc,/recommend/hive/algo.db/rec_bigolive_gift_feature_orc,chenchengjia
algo,rec_bigolive_seed_neg_sample_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_seed_neg_sample_d_v2_orc,chenhuafeng
algo,push_disp_click_all_dimension,/recommend/hive/algo.db/push_disp_click_all_dimension,zhangyuhui
algo,push_click_play_all_dimension,/recommend/hive/algo.db/push_click_play_all_dimension,zhangyuhui
algo,push_disp_click_play_all_dimension,/recommend/hive/algo.db/push_disp_click_play_all_dimension,zhangyuhui
algo,rec_bigolive_seed_recall_v1_orc,/recommend/hive/algo.db/rec_bigolive_seed_recall_v1_orc,chenhuafeng
algo,rec_bigolive_seed_pos_sample_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_seed_pos_sample_d_v2_orc,chenhuafeng
algo,rec_bigolive_seed_sample_feature_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_seed_sample_feature_d_v2_orc,chenhuafeng
algo,rec_bigolive_seed_sample_feature_d_v1_orc,/recommend/hive/algo.db/rec_bigolive_seed_sample_feature_d_v1_orc,chenhuafeng
algo,rec_bigolive_seed_sample_feature_lr_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_seed_sample_feature_lr_d_v2_orc,chenhuafeng
algo,rec_bigolive_seed_sample_feature_lr_d_v1_orc,/recommend/hive/algo.db/rec_bigolive_seed_sample_feature_lr_d_v1_orc,chenhuafeng
algo,rec_bigolive_seed_score_recall_tmp_orc,/recommend/hive/algo.db/rec_bigolive_seed_score_recall_tmp_orc,chenhuafeng
algo,rec_bigolive_seed_score_recall_kv_orc,/recommend/hive/algo.db/rec_bigolive_seed_score_recall_kv_orc,chenhuafeng
algo,rec_bigolive_seed_feature_recall_v1_orc,/recommend/hive/algo.db/rec_bigolive_seed_feature_recall_v1_orc,chenhuafeng
algo,welog_popular_video_dispatch_count,/recommend/hive/algo.db/welog_popular_video_dispatch_count,alg_stat
algo,bigolive_click_cnt_h_basic_orc,/recommend/hive/algo.db/bigolive_click_cnt_h_basic_orc,lixinqi
algo,rec_like_dispatch_orc,/recommend/hive/algo.db/rec_like_dispatch_orc,tangyun
algo,operator_push_info_mid,/recommend/hive/algo.db/operator_push_info_mid,wangtianyu
algo,like_rec_video_stats,/recommend/hive/algo.db/like_rec_video_stats,pengyijin2
algo,geohash_dict,/recommend/hive/algo.db/geohash_dict,zhanghang
algo,dm_level_do_analysis_stat,/recommend/hive/algo.db/dm_level_do_analysis_stat,guoyishan
algo,operator_push_user_day,/recommend/hive/algo.db/operator_push_user_day,lihongqiang
algo,welog_popular_video_dispatch_count_new,/recommend/hive/algo.db/welog_popular_video_dispatch_count_new,alg_stat
algo,dws_like_rec_event,/recommend/hive/algo.db/dws_like_rec_event,pengyijin2
algo,hedy_system_button1,/recommend/hive/algo.db/hedy_system_button1,xuxiaojiao
algo,push_msgtype_country_uidxx_disp_click,/recommend/hive/algo.db/push_msgtype_country_uidxx_disp_click,zhangyuhui
algo,msgtype208_offical_msgid_send_disp_click,/recommend/hive/algo.db/msgtype208_offical_msgid_send_disp_click,zhangyuhui
algo,msgtype14_msgid_send_disp_click,/recommend/hive/algo.db/msgtype14_msgid_send_disp_click,zhangyuhui
algo,rec_like_push_dau,/recommend/hive/algo.db/rec_like_push_dau,alg_stat
algo,operator_push_user_v2,/recommend/hive/algo.db/operator_push_user_v2,alg_stat
algo,rec_like_push_mau,/recommend/hive/algo.db/rec_like_push_mau,alg_stat
algo,bigolive_zhuzhongzhi_push_unfollow_v5,/recommend/hive/algo.db/bigolive_zhuzhongzhi_push_unfollow_v5,alg_bigolive
algo,bigolive_zhuzhongzhi_push_unfollow_ssdb_v5,/recommend/hive/algo.db/bigolive_zhuzhongzhi_push_unfollow_ssdb_v5,alg_bigolive
algo,rec_bigolive_viewer_gift_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_gift_v2_orc,chenhuafeng
algo,rec_bigolive_viewer_follow_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_follow_v2_orc,chenhuafeng
algo,rec_bigolive_broadcaster_micklink_v2_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_micklink_v2_orc,chenhuafeng
algo,rec_live_broadcaster_mai_3d_orc,/recommend/hive/algo.db/rec_live_broadcaster_mai_3d_orc,chenhuafeng
algo,rec_live_broadcaster_mai_7d_orc,/recommend/hive/algo.db/rec_live_broadcaster_mai_7d_orc,chenhuafeng
algo,rec_bigolive_viewer_micklink_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_micklink_v2_orc,chenhuafeng
algo,rec_live_viewer_mai_7d_orc,/recommend/hive/algo.db/rec_live_viewer_mai_7d_orc,chenhuafeng
algo,rec_live_viewer_mai_3d_orc,/recommend/hive/algo.db/rec_live_viewer_mai_3d_orc,chenhuafeng
algo,push_workflow_push_down_total,/recommend/hive/algo.db/push_workflow_push_down_total,zhangyuhui
algo,push_workflow_eventid0301030_disp,/recommend/hive/algo.db/push_workflow_eventid0301030_disp,zhangyuhui
algo,push_workflow_eventid050101019_export,/recommend/hive/algo.db/push_workflow_eventid050101019_export,zhangyuhui
algo,push_workflow_like_all_push,/recommend/hive/algo.db/push_workflow_like_all_push,zhangyuhui
algo,rec_bigolive_viewer_stay_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_stay_v2_orc,chenhuafeng
algo,rec_live_broadcaster_feature_d_part1_orc,/recommend/hive/algo.db/rec_live_broadcaster_feature_d_part1_orc,chenhuafeng
algo,bigolive_zhuzz_push_behavior_tbl,/recommend/hive/algo.db/bigolive_zhuzz_push_behavior_tbl,zhuzhongzhi
algo,push_down_total_senduv_pv_all_dimension,/recommend/hive/algo.db/push_down_total_senduv_pv_all_dimension,zhangyuhui
algo,like_all_push_senduv_pv_all_dimension,/recommend/hive/algo.db/like_all_push_senduv_pv_all_dimension,zhangyuhui
algo,operator_push_user_state_day,/recommend/hive/algo.db/operator_push_user_state_day,alg_stat
algo,operator_push_user_state_new_day,/recommend/hive/algo.db/operator_push_user_state_new_day,alg_stat
algo,rec_live_user_feature_d_part1_orc,/recommend/hive/algo.db/rec_live_user_feature_d_part1_orc,chenhuafeng
algo,online_user_detail_daily,/recommend/hive/algo.db/online_user_detail_daily,zhangyuhui
algo,online_user_cnt_all_dimension,/recommend/hive/algo.db/online_user_cnt_all_dimension,zhangyuhui
algo,eventid050101019_online_export,/recommend/hive/algo.db/eventid050101019_online_export,zhangyuhui
algo,push_ack_detail_union_eventid050101019_online_export,/recommend/hive/algo.db/push_ack_detail_union_eventid050101019_online_export,zhangyuhui
algo,push_ack_detail_online_export,/recommend/hive/algo.db/push_ack_detail_online_export,zhangyuhui
algo,rec_bigolive_sample_d_v2_tmp1_orc,/recommend/hive/algo.db/rec_bigolive_sample_d_v2_tmp1_orc,chenhuafeng
algo,rec_bigolive_sample_d_v2_tmp2_orc,/recommend/hive/algo.db/rec_bigolive_sample_d_v2_tmp2_orc,chenhuafeng
algo,rec_bigolive_sample_d_v2_orc,/recommend/hive/algo.db/rec_bigolive_sample_d_v2_orc,chenhuafeng
algo,rec_bigolive_viewer_broadcaster_gift_3d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_gift_3d_v2_orc,chenhuafeng
algo,rec_bigolive_viewer_broadcaster_gift_7d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_gift_7d_v2_orc,chenhuafeng
algo,rec_bigolive_viewer_broadcaster_stay_3d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_stay_3d_v2_orc,chenhuafeng
algo,rec_bigolive_viewer_broadcaster_stay_7d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_stay_7d_v2_orc,chenhuafeng
algo,bigo_live_push_hour,/recommend/hive/algo.db/bigo_live_push_hour,yexuemei1
algo,rec_bigolive_viewer_broadcaster_mai_7d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_mai_7d_v2_orc,chenhuafeng
algo,rec_bigolive_viewer_broadcaster_mai_3d_v2_orc,/recommend/hive/algo.db/rec_bigolive_viewer_broadcaster_mai_3d_v2_orc,chenhuafeng
algo,new_device_hdid_like_all_push_daily,/recommend/hive/algo.db/new_device_hdid_like_all_push_daily,zhangyuhui
algo,rec_bigolive_sample_feature_d_v2_tmp1_orc,/recommend/hive/algo.db/rec_bigolive_sample_feature_d_v2_tmp1_orc,chenhuafeng
algo,new_device_hdid_push_down_total_daily,/recommend/hive/algo.db/new_device_hdid_push_down_total_daily,zhangyuhui
algo,new_device_hdid_send_all_dimension,/recommend/hive/algo.db/new_device_hdid_send_all_dimension,zhangyuhui
algo,rec_live_user_enter_3d_orc,/recommend/hive/algo.db/rec_live_user_enter_3d_orc,chenhuafeng
algo,rec_live_user_enter_7d_orc,/recommend/hive/algo.db/rec_live_user_enter_7d_orc,chenhuafeng
algo,video_action_day_v3_wjd,/recommend/hive/algo.db/video_action_day_v3_wjd,wangjundong
algo,hot_cover_test_video_action_3_wjd,/recommend/hive/algo.db/hot_cover_test_video_action_3_wjd,wangjundong
algo,new_device_push_disp_click_nextday13714,/recommend/hive/algo.db/new_device_push_disp_click_nextday13714,zhangyuhui
algo,new_device_push_fist_open_13714_mediatable,/recommend/hive/algo.db/new_device_push_fist_open_13714_mediatable,zhangyuhui
algo,new_device_push_fist_open_13714_report,/recommend/hive/algo.db/new_device_push_fist_open_13714_report,zhangyuhui
algo,rec_bigolive_similarity_broadcaster_pair_d_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_pair_d_v4_orc,chenchengjia
algo,rec_bigolive_similarity_broadcaster_feature_d_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_feature_d_v4_orc,chenchengjia
algo,new_device_dau_remain_13714_report,/recommend/hive/algo.db/new_device_dau_remain_13714_report,zhangyuhui
algo,rec_bigolive_similarity_broadcaster_pair_30d_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_pair_30d_v4_orc,chenchengjia
algo,rec_bigolive_game_feature_v4_orc,/recommend/hive/algo.db/rec_bigolive_game_feature_v4_orc,chenchengjia
algo,rec_bigolive_similarity_broadcaster_feature_30d_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_feature_30d_v4_orc,chenchengjia
algo,rec_bigolive_miss_broadcaster_v4_orc,/recommend/hive/algo.db/rec_bigolive_miss_broadcaster_v4_orc,chenchengjia
algo,rec_bigolive_broadcaster_profile_v4_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_profile_v4_orc,chenchengjia
algo,rec_bigolive_broadcaster_feature_v4_orc,/recommend/hive/algo.db/rec_bigolive_broadcaster_feature_v4_orc,chenchengjia
algo,rec_bigolive_similarity_broadcaster_all_feature_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_all_feature_v4_orc,chenchengjia
algo,rec_bigolive_similarity_broadcaster_label_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_label_v4_orc,chenchengjia
algo,rec_bigolive_similarity_broadcaster_label_weight_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_label_weight_v4_orc,chenchengjia
algo,rec_bigolive_similarity_broadcaster_sample_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_sample_v4_orc,chenchengjia
algo,rec_bigolive_similarity_broadcaster_score_kv_v4_orc,/recommend/hive/algo.db/rec_bigolive_similarity_broadcaster_score_kv_v4_orc,chenchengjia
algo,tmp_like_strategy_play_day_stat,/recommend/hive/algo.db/tmp_like_strategy_play_day_stat,lihongqiang
